"chain_number","name"
"60_Nandos","Nando's - Imago Shopping Mall"
"60_Tealive","Tealive - City Mall KK"
"60_Jazz_Feast","Jazz Feast"
"60_Lobak_King","Lobak King [Non-Halal]"
"60_Nandos","Nando's - Plaza Pelangi"
"60_Tealive","Tealive - Shell Jelutong Expressway"
"60_Tealive","Tealive - Great Eastern Mall"
"60_Tealive","Tealive - Aman Suria"
"60_Eggette_Lab","Eggette Lab - Pavilion"
"60_Kitano_At_Jazz","Kitano @ Jazz"
"60_The_Black_Cat_Cafe","The Black Cat Cafe - Jalan Ipoh"
"60_Tealive","Tealive - Vivacity Mall"
"60_Tealive","Tealive - The Spring"
"60_Nandos","Nando's - Gurney Plaza"
"60_Nandos","Nando's - JB City Square"
"60_Seoul_Garden","Seoul Garden Hotpot - MyTown"
"60_Hot_Wings","Hot Wings - Kiara 163"
"60_Eggette_Lab","Eggette Lab - 1Utama"
"60_GoGo_Rice_Box","GoGo Rice Box - Jalan Dutamas"
"60_KOI_The","KOI Thé - Pavilion"
"60_Nasi_Ayam_Baba","Nasi Ayam Baba - Jalan Hang Tuah"
"60_Nasi_Lalap_Atieyah","Nasi Lalap Afieyah - Flat Chi Liung"
"60_Kedai_Makanan_Ikan_GP_Tan","Kedai Makanan Ikan GP Tan - Taman Sentosa [Non-Halal]"
"60_Restoran_Rozalinda","Restoran Rozalinda - Taman Melawati"
"60_Murtabak_Jawa_And_Mee_Wantan_Borneo","Murtabak Jawa & Mee Wantan Borneo"
"60_The_Chicken_Rice_Shop","The Chicken Rice Shop - JB City Square"
"60_The_Chicken_Rice_Shop","The Chicken Rice Shop - Vivacity Mall"
"60_The_Chicken_Rice_Shop","The Chicken Rice Shop - AEON Mall Kuching"
"60_Kenny_Rogers_Roasters","Kenny Rogers Roasters - 1st Avenue"
"60_Kenny_Rogers_Roasters","Kenny Rogers Roasters - Berjaya Waterfront JB"
"60_The_Chicken_Rice_Shop","The Chicken Rice Shop - Gurney Plaza"
"60_The_Chicken_Rice_Shop","The Chicken Rice Shop - 1st Avenue"
"60_Kenny_Rogers_Roasters","Kenny Rogers Roasters - AEON Kuching"
"60_Kenny_Rogers_Roasters","Kenny Rogers Roasters - Imago Shopping Mall"
"60_Nandos","Nando's - Mahkota Parade"
"60_The_Chicken_Rice_Shop","The Chicken Rice Shop - Imago Shopping Mall"
"60_Kenny_Rogers_Roasters","Kenny Rogers Roasters - Suria Sabah Mall"
"60_Kenny_Rogers_Roasters","Kenny Rogers Roasters - Mahkota Parade"
"60_Kenny_Rogers_Roasters","Kenny Rogers Roasters - The Spring"
"60_Kenny_Rogers_Roasters","Kenny Rogers Roasters - Vivacity Megamall"
"60_Baskin_Robbins","Baskin Robbins - Gurney Plaza"
"60_Baskin_Robbins","Baskin Robbins - Vivacity Megamall"
"60_Baskin_Robbins","Baskin Robbins - Burma Road"
"60_Baskin_Robbins","Baskin Robbins - Imperial Heritage Hotel"
"60_Baskin_Robbins","Baskin Robbins - JB City Square"
"60_The_Manhattan_FISH_MARKET","The Manhattan FISH MARKET - Setia City Mall"
"60_Baskin_Robbins","Baskin Robbins - Mahkota Parade"
"60_DubuYo","DubuYo - Imago Shopping Mall"
"60_HeyCha","HeyCha - Sunsuria Forum"
"60_Alibaba_And_Nyonya","Alibaba & Nyonya Express - Sunsuria Forum"
"60_Baskin_Robbins","Baskin Robbins - Suria Sabah Mall"
"60_Baskin_Robbins","Baskin Robbins - Imago Shopping Mall"
"60_Baskin_Robbins","Baskin Robbins - AEON Mall Kuching"
"60_Texas_Chicken","Texas Chicken - Mid Valley"
"60_Kenny_Rogers_Roasters","Kenny Rogers Roasters - AEON Shah Alam"
"60_Kenny_Rogers_Roasters","KRR Express - Plaza Shah Alam"
"60_Kafe_Serambi_Rizqi","Kafe Serambi Rizqi - Chan Chin Ann Road"
"60_Ding_Tea","Ding Tea - AEON Kuching"
"60_FBI_Tea_Bar","FBI Tea Bar - Taman Pelangi"
"60_Sisan_Restaurant","Sisan Restaurant - Jalan Ellis"
"60_Flavours","Flavours [Non-Halal]"
"60_Yoogane","Yoogane - Vivacity Megamall"
"60_Ding_Tea","Ding Tea - VivaCity Megamall"
"60_Datong_Vegetarian_Foods","Datong Vegetarian Foods - Sekama"
"60_Bento_Ramen_Japanese_Restaurant","Bento Ramen Japanese Restaurant - Jalan Song"
"60_Pinggai_Cafe","Pinggai Cafe - Upper China Street [Non-Halal]"
"60_Ding_Tea","Ding Tea - The Hills"
"60_Egg_Taste","Egg Taste - KSL City"
"60_Ajisen_Ramen","Ajisen Ramen - Vivacity Megamall [Non-Halal]"
"60_Ding_Tea","Ding Tea - Cityone Mall"
"60_Eugenes_Grocery","Eugene's Grocery - Taman Pelangi"
"60_Food_Decor","Food Decor - Taman Pelangi [Non-Halal]"
"60_Dominos_Pizza_LG","Domino's Pizza - Alam Damai"
"60_Dominos_Pizza_LG","Domino's Pizza - Shah Alam B"
"60_Dominos_Pizza_LG","Domino's Pizza - Mutiara Subang"
"60_Dominos_Pizza_LG","Domino's Pizza - TTDI Grove"
"60_Dominos_Pizza_LG","Domino's Pizza - Glenmarie"
"60_Dominos_Pizza_LG","Domino's Pizza - Putra Permai"
"60_Dominos_Pizza_LG","Domino's Pizza - Bandar Seri Putra"
"60_Dominos_Pizza_LG","Domino's Pizza - Hentian Kajang"
"60_Dominos_Pizza_LG","Domino's Pizza - Ampang Waterfront"
"60_Dominos_Pizza_LG","Domino's Pizza - Setia Alam"
"60_Dominos_Pizza_LG","Domino's Pizza - Serdang Perdana"
"60_Dominos_Pizza_LG","Domino's Pizza - SJMC"
"60_Dominos_Pizza_LG","Domino's Pizza - Dang Wangi"
"60_Dominos_Pizza_LG","Domino's Pizza - Bandar Puteri"
"60_Dominos_Pizza_LG","Domino's Pizza - Seksyen 27"
"60_Dominos_Pizza_LG","Domino's Pizza - Rawang"
"60_Dominos_Pizza_LG","Domino's Pizza - Taming Jaya 2"
"60_Dominos_Pizza_LG","Domino's Pizza - Sungai Chua"
"60_Dominos_Pizza_LG","Domino's Pizza - Taman Desa"
"60_Dominos_Pizza_LG","Domino's Pizza - Putra Heights"
"60_Dominos_Pizza_LG","Domino's Pizza - Subang Perdana"
"60_Dominos_Pizza_LG","Domino's Pizza - Imbi"
"60_Dominos_Pizza_LG","Domino's Pizza - Kuala Selangor"
"60_Dominos_Pizza_LG","Domino's Pizza - Kajang"
"60_Dominos_Pizza_LG","Domino's Pizza - Semenyih"
"60_Dominos_Pizza_LG","Domino's Pizza - Putra Perdana"
"60_Dominos_Pizza_LG","Domino's Pizza - Taman Sejati"
"60_Dominos_Pizza_LG","Domino's Pizza - Bukit Jelutong"
"60_Dominos_Pizza_LG","Domino's Pizza - Taman Sri Muda"
"60_Dominos_Pizza_LG","Domino's Pizza - Sg. Buloh"
"60_Dominos_Pizza_LG","Domino's Pizza - Tun Hussein Onn"
"60_Dominos_Pizza_LG","Domino's Pizza - Alam Avenue"
"60_Dominos_Pizza_LG","Domino's Pizza - Taman Sri Manja"
"60_Dominos_Pizza_LG","Domino's Pizza - Saujana Putra"
"60_Dominos_Pizza_LG","Domino's Pizza - Seksyen 13"
"60_Dominos_Pizza_LG","Domino's Pizza - Sunway Kayangan"
"60_Dominos_Pizza_LG","Domino's Pizza - Puncak Alam"
"60_Dominos_Pizza_LG","Domino's Pizza - Cyberjaya 2"
"60_Dominos_Pizza_LG","Domino's Pizza - Rawang Maison"
"60_Dominos_Pizza_LG","Domino's Pizza - Bdr Baru Klang"
"60_Dominos_Pizza_LG","Domino's Pizza - Jalan Mega Mendung"
"60_Dominos_Pizza_LG","Domino's Pizza - Putrajaya Galeria"
"60_Dominos_Pizza_LG","Domino's Pizza - Ukay Bestari"
"60_Dominos_Pizza_LG","Domino's Pizza - Sri Gombak"
"60_Dominos_Pizza_LG","Domino's Pizza - Taman Midah"
"60_Dominos_Pizza_LG","Domino's Pizza - Putrajaya 2"
"60_Dominos_Pizza_LG","Domino's Pizza - Sri Permaisuri"
"60_Dominos_Pizza_LG","Domino's Pizza - Shah Alam"
"60_Dominos_Pizza_LG","Domino's Pizza - Saujana Utama"
"60_Dominos_Pizza_LG","Domino's Pizza - Kota Kemuning"
"60_Dominos_Pizza_LG","Domino's Pizza - Port Klang"
"60_Dominos_Pizza_LG","Domino's Pizza - Bukit Raja"
"60_Dominos_Pizza_LG","Domino's Pizza - Lakefields"
"60_Dominos_Pizza_LG","Domino's Pizza - Damai Utama"
"60_Dominos_Pizza_LG","Domino's Pizza - Taman Emas"
"60_Dominos_Pizza_LG","Domino's Pizza - Sungai Long"
"60_Dominos_Pizza_LG","Domino's Pizza - Mahkota Cheras"
"60_Dominos_Pizza_LG","Domino's Pizza - Desa Petaling"
"60_Dominos_Pizza_LG","Domino's Pizza - Teknologi Kajang"
"60_Dominos_Pizza_LG","Domino's Pizza - Cyberjaya"
"60_Dominos_Pizza_LG","Domino's Pizza - Bangi"
"60_Dominos_Pizza_LG","Domino's Pizza - Bandar Bangi 2"
"60_Dominos_Pizza_LG","Domino's Pizza - Seri Kembangan"
"60_Dominos_Pizza_LG","Domino's Pizza - Teluk Pulai"
"60_Dominos_Pizza_LG","Domino's Pizza - Taman Connaught"
"60_Dominos_Pizza_LG","Domino's Pizza - Putrajaya"
"60_Dominos_Pizza_LG","Domino's Pizza - Kota Warisan"
"60_Dominos_Pizza_LG","Domino's Pizza - Seksyen 14"
"60_Dominos_Pizza_LG","Domino's Pizza - Sunway"
"60_Dominos_Pizza_LG","Domino's Pizza - Taman Equine"
"60_Dominos_Pizza_LG","Domino's Pizza - Ambang Botanik"
"60_Dominos_Pizza_LG","Domino's Pizza - Subang Bestari"
"60_Dominos_Pizza_LG","Domino's Pizza - Setia Alam 2"
"60_Dominos_Pizza_LG","Domino's Pizza - Sunway Metro"
"60_Dominos_Pizza_LG","Domino's Pizza - Taming Jaya"
"60_MyeongDong_Topokki","MyeongDong Topokki - SS15"
"60_MyeongDong_Topokki","MyeongDong Topokki - Sunway Velocity"
"60_Seoul_Garden_Hotpot","Seoul Garden Hotpot - The Shore"
"60_Ying_Ker_Lou","Ying Ker Lou - 1 Mont Kiara [Non-Halal]"
"60_KOI_The","KOI Thé - The Gardens"
"60_Little_Wok_And_Grill","Little Wok & Grill - AEON BiG Ampang"
"60_Sushi_Zanmai","Sushi Zanmai - 1 Mont Kiara"
"60_MyeongDong_Topokki","MyeongDong Topokki - Setia City Mall"
"60_Ying_Ker_Lou","Ying Ker Lou - The Gardens [Non-Halal]"
"60_Ying_Ker_Lou","Ying Ker Lou - Atria Shopping Gallery [Non-Halal]"
"60_Panntea","Panntea - Setapak"
"60_Sushi_Zanmai","Sushi Zanmai - Setia City Mall"
"60_Ying_Ker_Lou","Ying Ker Lou - The Curve [Non-Halal]"
"60_Little_Wok_And_Grill","Little Wok & Grill - Alamanda"
"60_Sushi_Zanmai","Sushi Zanmai - Citta Mall"
"60_Sakae_Sushi","Sakae Sushi - 1st Avenue Penang"
"60_Sushi_Zanmai","Sushi Zanmai - EkoCheras"
"60_Define_Burger","Define Burger - Bukit Jalil"
"60_Wondermilk","Wondermilk - Uptown Damansara"
"60_Wondermilk","Wondermilk - Publika"
"60_Macao_Imperial_Tea","Macao Imperial Tea - City One"
"60_Ying_Ker_Lou","Ying Ker Lou - Citta Mall [Non-Halal]"
"60_Sushi_Zanmai","Sushi Zanmai - The Starling Mall"
"60_MyeongDong_Topokki","MyeongDong Topokki - Sunway Pyramid"
"60_KOI_The","KOI Thé - Sunway Pyramid"
"60_Little_Wok_And_Grill","Little Wok & Grill - Berjaya Times Square"
"60_MyeongDong_Topokki","MyeongDong Topokki - Sunway Putra"
"60_MyeongDong_Topokki","MyeongDong Topokki - IPC Shopping Centre"
"60_Seoul_Garden_Hotpot","Seoul Garden Hotpot - Mahkota Parade"
"60_Ying_Ker_Lou","Ying Ker Lou - Pavilion [Non-Halal]"
"60_Little_Wok_And_Grill","Little Wok & Grill - KLCC"
"60_Little_Wok_And_Grill","Little Wok & Grill - Pavillion"
"60_Sushi_Zanmai","Sushi Zanmai - MyTown"
"60_Little_Wok_And_Grill","Little Wok & Grill - Mid Valley"
"60_Sushi_Zanmai","Sushi Zanmai - Main Place"
"60_MyeongDong_Topokki","MyeongDong Topokki - Paradigm Mall"
"60_MyeongDong_Topokki","MyeongDong Topokki - The Mines"
"60_MyeongDong_Topokki","MyeongDong Topokki - 1Utama"
"60_Madam_Tangs_Laksa_Stall","Madam Tang's Laksa Stall - Vivacity Megamall"
"60_Public_Organic_Health_Recourse","Public Organic Health Recourse - Taman Midah"
"60_i_Sushi_And_Takoyaki","i-Sushi & Takoyaki - Mydin USJ"
"60_Madam_Tangs_Cafe","Madam Tang's Cafe - Jalan Petanak"
"60_i_Sushi_And_Takoyaki","i-Sushiyaki - The Mines"
"60_Madam_Tangs_Laksa_Stall","Madam Tang's Laksa Stall - The Spring"
"60_Little_Sulap","Little Sulap"
"60_Tea_Time_Bakery_And_Cafe","Tea Time Bakery & Cafe - Taman Muda"
"60_Nam_Heong_Ipoh","Nam Heong Ipoh - MyTown [Non-Halal]"
"60_Nam_Heong_Ipoh","Nam Heong Ipoh - Damen [Non-Halal]"
"60_Nam_Heong_Ipoh","Nam Heong Ipoh - Starling Mall [Non-Halal]"
"60_Nam_Heong_Ipoh","Nam Heong Ipoh - Pavilion Elite [Non-Halal]"
"60_Sang_Kee_Cheras_Restaurant","Sang Kee Cheras Restaurant - Bandar Mahkota Cheras [Non-Halal]"
"60_Teekaapi_Indian_Cuisine","Teekaapi Indian Cuisine - Jalan Ipoh"
"60_Lujia_House_of_Braised_Pork","Lujia House of Braised Pork - Bangsar South [Non-Halal]"
"60_Sisters_Crispy_Popiah","Sisters Crispy Popiah - Sogo"
"60_Sisters_Crispy_Popiah","Sisters Crispy Popiah - KL City Walk"
"60_Sundaydotruck","Sundaydotruck - Taman Melawati"
"60_Coffea_Coffee","Coffea Coffee - Sri Petaling"
"60_Sisters_Crispy_Popiah","Sisters Crispy Popiah - Mid Valley"
"60_The_Steam_Room","The Steam Room - Ara Damansara"
"60_Healthy_Heroes","Healthy Heroes - Bangsar"
"60_Ipul_Burger","Ipul Burger"
"60_The_Filling_Station","The Filling Station - Sri Hartamas"
"60_Satay_Warrior_1975","Satay Warrior 1975 - Taman Len Seng"
"60_Grandma_Waffle_And_Sweetcorn","Grandma Waffle & Sweetcorn"
"60_Foi_Mom_Chicken_Rice","Foi Mom Chicken Rice - Sri Petaling [Non-Halal]"
"60_Silverspoon_Kitchen","Silverspoon Kitchen - Selayang"
"60_My_Mamas_Kitchen_Sdn_Bhd","My Mama's Kitchen Sdn Bhd - Happy Garden"
"60_Restoran_Nasi_Kandar_Sayat","Restoran Nasi Kandar Sayat - Taman Midah"
"60_Kafe_Tuuu_Dia_Pak_Tam","Kafe Tuuu... Dia Pak Tam - Vista Alam"
"60_Kafe_Tuuu_Dia_Pak_Tam","Kafe Tuuu... Dia Pak Tam - Klinik Kesihatan KL"
"60_The_View_Cafe","The View Cafe - Best Western i-City"
"60_Restoran_Jayam","Restoran Jayam - Kota Laksamana"
"60_Chun_Yang_Tea","Chun Yang Tea - 1Utama"
"60_Palate","Palate - SS15"
"60_Kafe_Tuuu_Dia_Pak_Tam","Kafe Tuuu...Dia Pak Tam - PPUM"
"60_Fellini_Ristorante_And_Caffe","Fellini Ristorante & Caffe - Jalan Gasing"
"60_Kafe_Ipoh_Ipoh","Kafe Ipoh Ipoh - SS2 [Non-Halal]"
"60_Ume_Floral_And_Cafe","Ume Floral & Cafe - Riverside"
"60_Eat_com","Eat.com - Taman Pelangi"
"60_Sahabat_Cafe","Sahabat Cafe - Wadi Hana"
"60_Namaste_Indian_Cuisine","Namaste Indian Cuisine - TTDI"
"60_Supper_Club","Supper Club"
"60_Bens_Chicken_Shop","Ben's Chicken Shop - Lorong Kurau"
"60_Kafe_Tuuu_Dia_Pak_Tam","Kafe Tuuu...Dia Pak Tam - Hospital Putrajaya"
"60_Agrain_By_Hale","Agrain By Hale - Menara Hap Seng"
"60_Mrs_Who","Mrs Who"
"60_Boat_Noodle","Boat Noodle - Berjaya Times Square"
"60_Bakers_Cottage","Baker's Cottage - Seksyen 18"
"60_Bakers_Cottage","Baker's Cottage - Desa Pandan"
"60_Empire_Sushi","Empire Sushi - IOI City Mall"
"60_Restoran_Tuuu_Dia_Pak_Tam","Restoran Tuuu... Dia Pak Tam - Dataran Templer"
"60_Empire_Sushi","Empire Sushi - IOI Puchong"
"60_Empire_Sushi","Empire Sushi - Sunway Putra"
"60_Boat_Noodle","Boat Noodle - 1Utama"
"60_Boat_Noodle","Boat Noodle - IOI Puchong"
"60_Boat_Noodle","Boat Noodle - AEON Shah Alam"
"60_Bakers_Cottage","Baker's Cottage - Setia Taipan"
"60_Boat_Noodle","Boat Noodle - The Gardens"
"60_Boat_Noodle","Boat Noodle - Setapak Sentral"
"60_Boat_Noodle","Boat Noodle - Sunway Putra"
"60_Bakers_Cottage","Baker's Cottage - Taman Sri Manja"
"60_Empire_Sushi","Empire Sushi - Setapak Central"
"60_Boat_Noodle","Boat Noodle - Melawati Mall"
"60_Empire_Sushi","Empire Sushi - Avenue K"
"60_Bakers_Cottage","Baker's Cottage - Kelana Jaya"
"60_Bakers_Cottage","Baker's Cottage - AEON Taman Equine"
"60_Bakers_Cottage","Baker's Cottage - Seksyen 14"
"60_Empire_Sushi","Empire Sushi - Ikano Power Centre"
"60_Empire_Sushi","Empire Sushi - Empire Shopping Gallery"
"60_Empire_Sushi","Empire Sushi - Melawati Mall"
"60_Empire_Sushi","Empire Sushi - Berjaya Times Square"
"60_Boat_Noodle","Boat Noodle - AEON AU2"
"60_Bakers_Cottage","Baker's Cottage - Seksyen 9"
"60_Bakers_Cottage","Baker's Cottage - Presint 8"
"60_Empire_Sushi","Empire Sushi - Central i-City"
"60_Empire_Sushi","Empire Sushi - Kompleks Sogo"
"60_Boat_Noodle","Boat Noodle - AEON Bukit Tinggi"
"60_Empire_Sushi","Empire Sushi - Wangsa Walk"
"60_Empire_Sushi","Empire Sushi - Sunway Velocity"
"60_Boat_Noodle","Boat Noodle - Citta Mall"
"60_Pezzo","Pezzo - City Square Mall"
"60_Darren_Vegetarian","Darren Vegetarian"
"60_Restoran_Aramas","Restoran Aramas - Setia Walk Puchong"
"60_Suzies_Javas_Delights","Suzies Javas Delights - Puchong"
"60_RS_Sup_Meletup","RS Sup Meletup - Mydin Subang Jaya"
"60_Kafe_In_At_KL_Trillion","Kafe In @ KL Trillion - KL Trillion"
"60_Goat_2_Go_Farm","Goat 2 Go Farm - Seri Kembangan"
"60_Putu_Piring_My_Mom","Putu Piring My Mom - Seksyen 19"
"60_Hadramawt_Kitchen","Hadramawt Kitchen - Kawasan Perindustrian Temasya"
"60_Micheles_Kitchen","Michele's Kitchen - Damansara Jaya [Non-Halal]"
"60_Chuup_Cafe","Chuup Cafe - Damansara Jaya [Non-Halal]"
"60_Hadramawt_PJ","Hadramawt PJ - Paradigm Mall"
"60_Thai_Big_Bowl","Thai Big Bowl - Pandan Indah [Non-Halal]"
"60_RC_Deaf_Missions_Malaysia","RC Deaf Missions Malaysia - SS25"
"60_Western_Food","Western Food"
"60_Mac_Shack","Mac Shack - Setia Alam"
"60_Ai_Kopitiam","Ai Kopitiam - Taman Klang Jaya [Non-Halal]"
"60_DYuyun_Food_Station","D'Yuyun Food Station - Sri Rampai"
"60_The_Forkers","The Forkers - SS15"
"60_Meteora_Cafe","Meteora Cafe - USJ 9"
"60_Craftsmen_Cafe","Craftsmen Cafe - Aman Suria"
"60_Hock_Kee_Ulu_Yam_Loh_Mee","Hock Kee Ulu Yam Loh Mee - Bukit Tinggi [Non-Halal]"
"60_Mamak_Corner","Mamak Corner"
"60_Suri_Restaurant_And_Catering","Suri Restaurant & Catering - Setapak"
"60_Green_Bamboo_Organic","Green Bamboo Organic - Taman Desa"
"60_Tanjung_Bento","Tanjung Bento"
"60_Bijan","Bijan - Bukit Ceylon"
"60_Day_To_Day_Cafe","Day To Day Cafe - Cheras [Non-Halal]"
"60_Sidewalk_Kitchen","Sidewalk Kitchen - Ampang"
"60_Warung_Borak_Borak","Warung Borak Borak"
"60_Gaga_Western_And_Eastern_Corner","Gaga Western & Eastern Corner - Sri Petaling [Non-Halal]"
"60_Shen_Heong_Bak_Kut_Teh_Restaurant","Shen Heong Bak Kut Teh Restaurant - SS15 [Non-Halal]"
"60_Saka_Cafe","Saka Cafe - Taman Melawati"
"60_Restoran_Haji_Sharin_Low_Seafood","Restoran Haji Sharin Low Seafood - Taman Sri Gombak"
"60_Restoran_Haji_Sharin_Low_Seafood","Restoran Haji Sharin Low Seafood - Dataran Templer"
"60_Stesen_Cendol_Jambu","Stesen Cendol Jambu"
"60_Restoran_KJP_Maju","Restoran KJP Maju - Taman Pandan Perdana"
"60_Harvest_Ground","Harvest Ground - Sunway Geo [Non-Halal]"
"60_Johan_Selera","Johan Selera - Setapak"
"60_Thong_Kee_Cafe","Thong Kee Cafe - Pandan Indah  [Non-Halal] "
"60_Las_Vacas","Las Vacas - Mont Kiara"
"60_My_Frenz_Cafe","My Frenz Cafe - Kepong"
"60_XLL_Malahotpot","XLL Malahotpot - Kuchai Lama [Non-Halal]"
"60_Kg_Baru_Share_Out_And_Shout_Out","Kg.Baru Share Out & Shout Out - Kampung Baru"
"60_DT_Cafe_Shellout_And_Western","DT Cafe Shellout And Western"
"60_Adams_Pizza","Adams Kitchen - Taman Uda Jaya"
"60_Yi_Pin_Salted_Chicken","Yi Pin Salted Chicken [Non-Halal]"
"60_SRK_Noodle_House","SRK Noodle House - Dataran C180 [Non-Halal]"
"60_Zen_And_Co_Bar","Zen & Co Bar - Bukit Jalil [Non-Halal]"
"60_The_Melb_Sports_And_Music_Bar","The Melb Sports & Music Bar [Non-Halal]"
"60_Spiced_Pumpkin","Spiced Pumpkin - Kompleks Perniagaan KPPMS"
"60_GTC_Good_Times_Cafe","GTC Good Times Cafe"
"60_MK_Porridge","MK Porridge [Non-Halal]"
"60_SRK_Noodle_House","SRK Noodle House - Paradigm Mall [Non-Halal]"
"60_Vivo_Pizza","Vivo Pizza - AEON Mall Bukit Tinggi"
"60_Wadihana_Kitchen_Steakhouse","Wadihana Kitchen Steakhouse"
"60_Vivo_Pizza","Vivo Pizza - AEON Shah Alam"
"60_Nelsons","Nelson's - Eko Cheras Mall"
"60_Cincai","Cincai - SS15"
"60_JE_Seafood_Retaurant","JE Seafood Retaurant - Bandar Puchong Jaya [Non-Halal]"
"60_Nasi_Goreng_Ayam","Nasi Goreng Ayam"
"60_The_Majapahit","The Majapahit - Marc Residence KLCC"
"60_Asam_Laksa","Asam Laksa"
"60_Bro_And_Fries","Bro & Fries - Asquare"
"60_V_Garden_Restaurant","V Garden Restaurant - Klang Histana Hotel [Non-Halal]"
"60_Nasi_Campur","Nasi Campur"
"60_My_Cravings","My Cravings - Dataran Sunway"
"60_Rileez_Roti_Canai_And_Murtabak_Kedah","Rileez Roti Canai & Murtabak Kedah"
"60_Boat_Noodle","Boat Noodle - Sunway Velocity Mall"
"60_Boat_Noodle","Boat Noodle - Setia City Mall"
"60_Boat_Noodle","Boat Noodle - Sogo KL"
"60_Sahana_Banana_Leaf","Sahana Banana Leaf - Sunway Velocity"
"60_Doc_Mosso_Char_Kuew_Tiow_Banjir","Doc Mosso Char Kuew Tiow Banjir - Jalan Ayer Panas"
"60_Restoran_Salsabeel_HM","Restoran Salsabeel HM - HICOM Industrial Park"
"60_Fugu","Fugu - Damansara Jaya"
"60_Texas_Chicken","Texas Chicken - City Square"
"60_Texas_Chicken","Texas Chicken - M3 Mall"
"60_Texas_Chicken","Texas Chicken - 1st Avenue"
"60_Texas_Chicken","Texas Chicken - AEON Bukit Tinggi"
"60_LetsmakanBycas","Letsmakanbycas"
"60_Six_Inch_Cafe","Six Inch Cafe - Jinjang Head Quarter"
"60_The_Hut_Local_Fusion_Restaurant","The Hut Local Fusion Restaurant - City Mall"
"60_Restoran_Kak_Ani","Restoran Kak Ani"
"60_Kesum","Kesum"
"60_Borenos_Fried_Chicken","Borenos Fried Chicken - Asia City"
"60_U_Tea","U-Tea - City Mall"
"60_Mixiang_Kitchen","Mixiang Kitchen [Non-Halal]"
"60_U_Tea","U-Tea - Lintas Square"
"60_Kluang_916_Coffee_Shop","Kluang 916 Coffee Shop"
"60_Magic_Moggy","Magic Moggy"
"60_Durian_King","Durian King - TTDI"
"60_Deens_Maju_Nasi_Kandar","Deens Maju Nasi Kandar - Jalan Gurdwara"
"60_Ali_Muthu_And_Ah_Hock_Kopitiam","Ali, Muthu & Ah Hock Kopitiam - Petaling Street"
"60_Ali_Muthu_And_Ah_Hock_Kopitiam","Ali, Muthu & Ah Hock Kopitiam - Ara Damansara"
"60_Ali_Muthu_And_Ah_Hock_Kopitiam","Ali, Muthu & Ah Hock Kopitiam - Bangsar South"
"60_Yummy_Chef","Yummy Chef - Publika [Non-Halal]"
"60_The_Palm_Cafe","The Palm Cafe - Jalan Sultan [Non-Halal]"
"60_PappaRich","PappaRich - Ampang Point"
"60_Korean_Food_Cafe_B_Station","Korean Food Cafe B.Station - Ampang"
"60_Maria_Steakcafe","Maria Steakcafe - Nadayu Sunway"
"60_Breakfast_Buddy","Breakfast Buddy"
"60_Jari_Manis","Jari Manis - Taman Lembah Keramat"
"60_Restoran_Gold_Gold_Food_Garden","Restoran Gold Gold Food Garden - Taman Dahlia [Non-Halal]"
"60_Maria_Steakcafe","Maria Steakcafe - Bangsar"
"60_Maria_Steakcafe","Maria Steakcafe - Damansara Perdana"
"60_TeaAroi","TeaAroi - Sunway Velocity Mall"
"60_Little_Three","Little Three - Wangsa Maju"
"60_PappaRich","PappaRich - Taman Desa"
"60_PappaRich","PappaRich - Sunway Pyramid"
"60_Departure_Lounge","Departure Lounge - Damansara Uptown"
"60_Aashkas_Kitchen","Dapo Kita - Damansara Perdana"
"60_BBQ_Chicken","BBQ Chicken - Tesco Extra Cheras"
"60_Mee_Rebus_Stulang_Laut","Mee Rebus Stulang Laut - Plaza Larkin"
"60_Chettiars_Tiffin_Cafe","Chettiar's Tiffin Cafe"
"60_Woodlands_Vegetarian_Restaurant","Woodlands Vegetarian Restaurant - Penang Street"
"60_The_Coffee_Bean_And_Tea_Leaf","The Coffee Bean & Tea Leaf - Komtar JBCC"
"60_The_Coffee_Bean_And_Tea_Leaf","The Coffee Bean & Tea Leaf - Plaza Pelangi"
"60_The_Coffee_Bean_And_Tea_Leaf","The Coffee Bean & Tea Leaf - R&F Mall"
"60_Karaikudi","Karaikudi"
"60_The_Coffee_Bean_And_Tea_Leaf","The Coffee Bean & Tea Leaf - Mid Valley Southkey"
"60_The_Coffee_Bean_And_Tea_Leaf","The Coffee Bean & Tea Leaf - AEON Bandaraya Melaka"
"60_Starbucks","Starbucks - 3 Two Square"
"60_Starbucks","Starbucks - DC Mall"
"60_Starbucks","Starbucks - Olympia Tower"
"60_Starbucks","Starbucks - Mines City DT"
"60_Starbucks","Starbucks - Sunway Giza"
"60_Starbucks","Starbucks - PJ8"
"60_Starbucks","Starbucks - TTDI"
"60_Starbucks","Starbucks - SS15"
"60_Starbucks","Starbucks - SS2"
"60_Starbucks","Starbucks - Petronas Ampang Jaya"
"60_Starbucks","Starbucks - Uptown 1"
"60_Starbucks","Starbucks - Plaza Mont Kiara"
"60_Starbucks","Starbucks - Taman Connaught"
"60_Starbucks","Starbucks - IOI Puchong"
"60_Starbucks","Starbucks - Da Men"
"60_Starbucks","Starbucks - AEON Alpha Angle"
"60_Rumah_Makan_Cibiuk","Rumah Makan Cibiuk - Vista Alam"
"60_Picnic","Picnic - Intermark Mall"
"60_Nurliey_Burger","Nurliey Burger - Salak South Garden"
