"chain_number","name"
"","Krong Keaw 25 (กรองแก้ว 25) - เพลินพลาซ่า"
"","Little Hong Kong (ลิตเติ้ล ฮ่องกง) - เดอะสตรีทรัชดา"
"","THAI CUISINE 泰国美食 W MARKET - ดับเบิ้ลยู มาร์เก็ต"
"Shinkanzen_Sushi","Shinkanzen Sushi (ชินคันเซ็น ซูชิ) - มหาวิทยาลัยเกษตรศาสตร์"
"Starbucks","Starbucks (สตาร์บัคส์) - ประตูท่าแพ"
"","ตำอีหลี - ฟอร์จูนทาวน์"
"Steak_Lung_Nuad","สเต็กลุงหนวด - ท่าพระ"
"","Siam Brasserie (สยามบราสเซอรี) - ทางคู่ขนานมอเตอร์เวย์"
"Auntie_Annes","Auntie Anne's (อานตี้ แอนส์) - ซีคอนสแควร์ ศรีนครินทร์"
"ZEN","ZEN Restaurant (เซ็น เรสเตอร์รองท์) - ฟิวเจอร์พาร์ค รังสิต"
"Kuayjeng","ก๊วยเจ๋ง เฉาก๊วยเนื้อหนึบ - อัมรินทร์พลาซ่า"
"","ปันกัน - ธนาคารไทยพาณิชย์ สำนักงานใหญ่"
"FiveStar","FiveStar (ไก่ย่าง 5 ดาว) - สาขาหอนาฬิกาห้วยขวาง"
"","Gyunoya (กิวโนยะ) - สีลม"
"","ข้าวต้มย้ง - ถนนสุเทพ"
"","บัน's Town (บัน ทาว) - ถนนพุทธบูชา"
"","ทองดีโภชนา (Thongdee Pochana) - ถนนศรีวรา"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - เอ็มบีเคเซ็นเตอร์"
"Kuayjeng","ก๊วยเจ๋ง เฉาก๊วยเนื้อหนึบ - ศูนย์หนังสือจุฬา"
"","ครัวมงกุฏ - กรุงเกษม"
"","เจ้เปี๊ยกซีฟู๊ด - ถนนเจริญรัถ"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - บิ๊กซี กัลปพฤกษ์"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - เดอะมอลล์บางแค"
"","Swatow Eatery (ซัวเถา อีทารี่) - ฟู้ดแลนด์ สุขุมวิท16"
"","Mont Jo Cafe House (ม่อนโจ้ คาเฟ่ เฮาส์) - ซอยบีลีฟ"
"","สมภพราดหน้ายอดผักเอ็มไพร์ - ตลาดเมืองไทยภัทร"
"Auntie_Annes","Auntie Anne's (อานตี้ แอนส์) - เซ็นจูรี่ สุขุมวิท"
"","ข้าวขาหมูคุณอุ้ย - เกตเวย์เอกมัย"
"Starbucks","Starbucks (สตาร์บัคส์) - โรงพยาบาลเปาโล พหลโยธิน"
"Farm_Design","Farm Design (ฟาร์ม ดีไซน์) - เดอะมอลล์ บางแค"
"Katsuya","Katsuya (คัตสึยะ) - เซ็นทรัล เวสต์เกต"
"Steak_Lung_Nuad","สเต็กลุงหนวด - จรัญสนิทวงศ์"
"Tha_Siam_Noodles","ท่าสยาม - เซ็นทรัลพลาซา บางนา"
"","ครัวพรละมัย - เยาวราช"
"SummerBowl","Summer Bowl (ซัมเมอร์ โบว) - สุขุมวิท"
"","Terano Italian Pizzeria (ทีราโน่ อิตาเลียน พิซเซอเรีย) - บีไฮฟไลฟ์สไตล์ มอลล์"
"Tenya","Tenya (เทนยะ) - สยามสแควร์วัน"
"Yio_Ki","หยิ่วกี่ - ถนนประดิพัทธ์"
"Inthanin_Coffee","Inthanin Coffee (อินทนิล คอฟฟี่) - เทสโก้ โลตัส นครอินทร์"
"","คุณแสงจันทร์โภชนา - สุขุมวิท 77"
"","ก๋วยเตี๋ยวเรืออยุธยาหมูน้ำตก & อาหารตามสั่ง ป้าเล็ก - ซอยจรัญ12"
"Huapla_Chongnonsea","หัวปลาช่องนนทรี - ทางคู่ขนาน ถนนนครอินทร์"
"","บ้านก๋วยเตี๋ยว - ถนนรามคำแหง"
"","ข้าวมันไก่เจ๊หงษ์ สาย 2 - ถนนพุทธมณฑลสาย 2"
"","ก๋วยเตี๋ยวไก่ ป.4 - ถนนโพธิ์แก้ว"
"","ไก่ย่างโบราณ - ศาลเจ้าพ่อเสือ"
"Hongmin","Hongmin (ฮองมิน) - แฟชั่นไอส์แลนด์"
"","ฮุ้งข้าวมันไก่ - ถนนเพชรเกษม"
"","Chalee Coffee (ชาลี กาแฟสด) - ถนนลาดพร้าววังหิน"
"","ราดหน้ายอดผัก สูตร 40 ปี - อัมรินทร์พลาซ่า"
"DAK_GALBI","DAK GALBI (ทัคคาลบี้) - เซ็นทรัลพลาซ่าแกรนด์พระราม 9"
"Im_Chan","IM CHAN (อิ่มจัง) - ทองหล่อ"
"Santa_Fe_Steak","Santa Fe' Steak (ซานตา เฟ่ สเต๊ก) - ตั้งฮั่วเส็ง ธนบุรี"
"","ขนมจีนบางกอก - เดอะมอลล์ บางกะปิ"
"Mallika","เย็นตาโฟเครื่องทรง โดย อ.มัลลิการ์ (Yentafo A.Mallika) - ปั๊มปตท. เกษตร นวมินทร์"
"Pepper_Lunch","Pepper Lunch (เปปเปอร์ ลันช์) - เซ็นจูรี่ สุขุมวิท"
"","ข้าวต้ม ป.พิสดาร - ถนนลาดกระบัง"
"ChaTraMue","ChaTraMue (ชาตรามือ) - ซีคอน บางแค"
"","Tea Time Original Bubble Tea (ที ไทม์ ออริจินัล บับเบิ้ล ที) - ซอยลาดปลาเค้า78"
"","Suksawat Coffee (สุขสวัสดิ์ คอฟฟี่) - สีลม"
"","Fit Jung (ฟิตจัง) - บีทีเอส พญาไท"
"","ราดหน้าเคี้ยงเอ็มไพร์ จอมทอง 19 - จอมทอง"
"Inthanin_Coffee","Inthanin Coffee (อินทนิล คอฟฟี่) - ปั๊มบางจาก แคราย 2"
"","XXL STEAKHOUSE (เอ็กเอ็กแอล สเต็กเฮ้าส์) - สตรีวิทยา 2"
"Jieng_Fish_Meat_Ball","เจียงลูกชิ้นปลา - ซีคอน ศรีนครินทร์"
"","วัดยางโภชนา 11 - ถนนพรานนก"
"Pepper_Lunch","Pepper Lunch (เปปเปอร์ ลันช์) - เซ็นทรัล พระราม 2"
"Scoozi_Pizzeria_Italiana","Scoozi Pizzeria Italiana (สกูซี่ พิซซ่า) - ทากะ ทาว์น"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ปั๊มปตท. ถนนเจริญกรุง"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - มาร์เก็ต ทูเดย์ กรุงเทพกรีฑา"
"","Kimchi Hour (กิมจิอาว) - อารีย์"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ปั๊มปตท. ประชาอุทิศ 2"
"","Tawee Sushi (ทวีข้าวปั้นซูชิ หอการค้าไทย) - ถนนวิภาวดีรังสิต"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - ฟิวเจอร์พาร์ครังสิต"
"","จุดชมนม - ถนนประชาชื่น"
"","Umai (อูมัย) - วัชรพล"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ปั๊มปตท. บางแวก"
"Ongtong_khaosoi","อองตอง ข้าวซอย (Ongtong Khaosoi) - เดอะ เซอร์เคิล ราชพฤกษ์"
"ZEN","ZEN Restaurant (เซ็น เรสเตอร์รองท์) - เซ็นทรัลพลาซา พระราม 3"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ปั๊มปตท. ลาดปลาเค้า 52"
"Kobe_Steakhouse","Kobe Steakhouse (โกเบ สเต็กเฮ้าส์) - อาคารสยามกิตต์"
"Tenya","Tenya (เทนยะ) - เซ็นทรัล พระราม 9"
"","สุกานดา ยำปลาดุกฟู - โชคชัย 4"
"","ก๋วยเตี๋ยวคั่วไก่ (เจ๊เค็ง เจ๊งิ้ม) - สวนมะลิ วรจักร"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - สุพรีม คอมเพล็กซ์"
"","หอมด่วน - ถนนเอกมัย"
"Auntie_Annes","Auntie Anne's (อานตี้ แอนส์) - เกตเวย์เอกมัย"
"","บัวลอยนพเก้า - ถนนลาดพร้าว"
"","Sushi Masa (ซูชิ มาสะ) - โรงแรมสยามสวานา"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ปั๊มปตท. นวลจันทร์"
"","DooRae Korean Restaurant (ดูเร โคเรีย) - สุขุมวิท 12"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ปั๊มปตท. วิภาวดีรังสิต 30"
"Starbucks","Starbucks (สตาร์บัคส์) - เซ็นทรัลพลาซา แจ้งวัฒนะ"
"Squeeze","Squeeze (สควีซ บาย ทิปโก้) - เซ็นทรัลเฟลติวัลอีสต์วิลล์"
"Krua_Mae_Sri_Ruen","ร้านครัวแม่ศรีเรือน - โฮมโปรเลียบด่วนรามอินทรา"
"Potato_Corner","Potato Corner (โปเตโต้ คอร์เนอร์) - สยามพารากอน"
"","ก๋วยเตี๋ยวไก่ตุ๋นแม่กิม - ลาดปลาเค้า"
"Coco_Ichibanya","Coco Ichibanya (โคโค่ อิฉิบันยะ) - เค วิลเลจ"
"Coffee_Muanchon","กาแฟมวลชน - ถนนวิภาวดีรังสิต"
"Took_Lae_Dee","ถูกและดี (Took Lae Dee) - ฟู้ดแลนด์ รามอินทรา"
"","ก๋วยจั๊บสาวญวน - โชคชัย 4"
"","ชองกี่หมูสะเต๊ะ - ถนนข้าวหลาม"
"Yoshinoya","Yoshinoya (โยชิโนยะ) - เซ็นทรัลพลาซา พระราม 3"
"","อาหารเวียดนาม อมลวรรณ - งามวงศ์วาน"
"Inthanin_Coffee","Inthanin Coffee (อินทนิล คอฟฟี่) - บีทีเอส ศาลาแดง"
"","Seoulcial Club (โซลเชียล คลับ) - สยามสแควร์"
"Took_Lae_Dee","ถูกและดี (Took Lae Dee) - ฟู้ดแลนด์ จรัญสนิทวงศ์"
"","ติดลมหมูทอดปลาร้า - ซอยลาดพร้าว 101"
"PopcornMajorCineplex","Popcorn Major Cineplex (ป๊อปคอร์น เมเจอร์ ซีนีเพล็กซ์) - เอ็มควอเทียร์"
"Starbucks","Starbucks (สตาร์บัคส์) - มาร์เก็ตเพลส ดุสิต"
"","Seiryu Sushi (เซริว ซูชิ) - เซ็นทรัลเฟสติวัล อีสต์วิลล์"
"","นายอ้วน ก๋วยเตี๋ยวเนื้อ/หมู - ถนนกาญจนาภิเษก"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - เดอะมอลล์บางกะปิ"
"Ippudo","Ippudo (อิปปุโดะ) - เอ็มโพเรียม"
"Mikucha","Mikucha (มิกุชา) - เทสโก้โลตัส พระราม 2"
"Shinkanzen_Sushi","Shinkanzen Sushi (ชินคันเซ็น ซูชิ) - แฮปปี้ อเวนิว สรงประภา"
"","บะหมี่โหน่ง ชะชะช่า - อินทามระ"
"Ku_RotiChachuk","Guu Roti & Tea (กู โรตีชาชัก) - นนทบุรี"
"Ootoya","Ootoya (โอโตยะ) - เซ็นทรัลพลาซา พระราม 9"
"","Karim Roti Mataba (การิม โรตี มะตะบะ) - ถนนพระอาทิตย์"
"Santa_Fe_Steak","Santa Fe' Steak (ซานตา เฟ่ สเต๊ก) - เซ็นทรัลเวิลด์"
"Makai_Acai_Superfood_Bar","Makai Acai & Superfood Bar (มาคาอิ อาซาอิ แอนด์ ซุปเปอร์ฟู๊ด บาร์) - สุขุมวิท 23"
"Katsuya","Katsuya (คัตสึยะ) - จามจุรี สแควร์"
"Kinza_Gyoza","Kinza Gyoza (คินซ่า เกี๊ยวซ่า) - สุทธิสาร"
"","ก๋วยเตี๋ยวไก่ราม 53 - รามคำแหง"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - เทสโก้ โลตัส บางกะปิ"
"","แดง แหนมเนือง - เดอะพาซิโอ้พาร์ค กาญจนาภิเษก"
"","เป็ดย่างลิตเติ้ลดั๊ก - ถนนลาซาล"
"ZEN","ZEN Restaurant (เซ็น เรสเตอร์รองท์) - สยามสแควร์วัน"
"ZEN","ZEN Restaurant (เซ็น เรสเตอร์รองท์) - ออลซีซั่น เพลส"
"","Bombay Indian Food (บอมเบย์ อินเดียน ฟู้ดส์) - ราชปรารภ"
"Bualoi_Kaikem","บัวลอยไข่เค็ม - คลองสานพลาซ่า"
"Starbucks","Starbucks (สตาร์บัคส์) - เดอะมอลล์ ท่าพระ"
"ZEN","ZEN Restaurant (เซ็น เรสเตอร์รองท์) - เซ็นทรัลพลาซ่า ปิ่นเกล้า"
"ZEN","ZEN Restaurant (เซ็น เรสเตอร์รองท์) - เดอะพาซิโอ ทาวน์"
"","เย็นตาโฟศรีพิงค์ - ถนนช้างเผือก"
"A_Ramen","A Ramen (เอ ราเมงข้อสอบ) - เดอะสตรีท รัชดา"
"Pepper_Lunch","Pepper Lunch (เปปเปอร์ ลันช์) - เซ็นทรัล เวสต์เกต"
"Rosniyom","รสนิยม (Rosniyom) - นางลิ้นจี่"
"Hachiban_Ramen","Hachiban Ramen (ฮะจิบัง ราเมน) - เซ็นทรัล พระราม 2"
"","กุ้งเผาอ่อนนุช 37 - ถนนอ่อนนุช"
"Ochaya","Ochaya (โอชายะ) - ซีคอนบางแค"
"Thai_Terrace","Thai Terrace (ไทย เทอเรส) - เซ็นทรัล ปิ่นเกล้า"
"Squeeze","Squeeze (สควีซ บาย ทิปโก้) - เซ็นทรัลพลาซ่าพระรามที่ 2"
"Wua_Luan_Luan","วัวล้วนๆ ไม่มีควายผสม - มาบุญครอง"
"Inthanin_Coffee","Inthanin Coffee (อินทนิล คอฟฟี่) - สถานีขนส่งหมอชิต 2"
"","ข้าวมันไก่บารอน - รัชดาภิเษก"
"","บางขุนนม - บางขุนนนท์"
"Laemcharoen_Seafood","Laemcharoen Seafood (แหลมเจริญซีฟู้ด) - สยามพารากอน"
"Tiewkatum_by_Pond","เตี๋ยวกะตำ by Poud - ร่มเกล้า"
"Hokkaido_Baked_Cheese_Tart","Hokkaido Baked Cheese Tart (ฮอกไกโด เบค ชีส ทาร์ต) - แฟชั่นไอส์แลนด์"
"Santa_Fe_Steak","Santa Fe' Steak (ซานตา เฟ่ สเต๊ก) - ซีคอนบางแค"
"Hachiban_Ramen","Hachiban Ramen (ฮะจิบัง ราเมน) - เมเจอร์รัชโยธิน"
"Indian_Food","Indian Food (อินเดียนฟู้ด) - เจริญนคร"
"","บัวลอยพี่เง็ก (เจ้าเก่า) สาขาโรงเรียนวิชูทิศ - ถนนประชาสงเคราะห์"
"","ญ หญิง บัวลอยทรงเครื่อง - ถนนบางแค"
"Au_Bon_Pain","Au Bon Pain (โอ บอง แปง) - โรงแรมดิแอมบาสเดอร์"
"Moo_Thong_Porridge","โจ๊กหมูทอง - ถนนสาธุประดิษฐ์"
"PopcornMajorCineplex","Popcorn Major Cineplex (ป๊อปคอร์น เมเจอร์ ซีนีเพล็กซ์) - ฟิวเจอร์รังสิต"
"","Karayama (คารายามะ) - สยามสแควร์วัน"
"VT_Namnueng","VT Namnueng (วีที แหนมเนือง) - ประชาอุทิศ"
"","ยิ่งกี่ เป็ดย่างฮ่องกง - ถนนพระยาสุเรนทร์"
"On_The_Table","On The Table (ออน เดอะ เทเบิล) - เซ็นทรัลพลาซ่า ลาดพร้าว"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - สีลม คอมเพล็กซ์"
"Kamu_Tea","Kamu Tea (คามุ ที) - เซ็นทรัลพระราม 3"
"ZEN","ZEN Restaurant (เซ็น เรสเตอร์รองท์) - เซ็นทรัลพลาซา แจ้งวัฒนะ"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - เดอะคริสตัล ราชพฤกษ์"
"","Indy Grill (หมาล่าอินดี้) - ตลาดอินดี้"
"The_Bibimbab","The Bibimbab (เดอะ บิบิมบับ) - เอ็มควอเทียร์"
"","Toomsushi (ตุ้มซูชิ) - ตลาดเสรีมาร์เก็ต"
"","เฮียวัดขาหมู - ถนนราชพฤกษ์"
"","Kaimunkaow (ไข่มันก้าว) - ถนนสวนผัก"
"Pang_Wei_Hei","ปังเว้ยเฮ้ย - สาขาปิ่นเกล้า ถนนบรมราชชนนี"
"","Chill out at Farmsook (ชิลเอ้าท์แอทบ้านใหญ่) - ถนนอินทรพิทักษ์"
"","Suksawat Coffee (สุขสวัสดิ์ คอฟฟี่) - ถนนหลังสวน"
"Kumpoon","คำพูน - เซ็นทรัลพลาซา บางนา"
"","กิมเล้ง - ถนนตะนาว"
"","Tanthai Pizza (แทนไทย พิซซ่า) - ถนนพัฒนาการ"
"Starbucks","Starbucks (สตาร์บัคส์) - เอ็มบีเค เซ็นเตอร์ ฝั่งโรงแรมปทุมวัน"
"","แชมบาล่าส้มตำ - ถนนพหลโยธิน"
"Inthanin_Coffee","Inthanin Coffee (อินทนิล คอฟฟี่) - ปั๊มบางจาก ศรีนครินทร์ 41"
"Ootoya","Ootoya (โอโตยะ) - พาราไดซ์ พาร์ค"
"","Granda Pizza Livio (แกรนด์ พิซซ่า ลิวิโอ) - ถนนวัชรพล"
"Kings_Bakery_House","King's Bakery House (คิงส์ เบเกอรี่ เฮ้าส์) - เซ็นทรัลพระราม 3"
"McDonalds","McDonald's (แมคโดนัลด์) - พาซีโอ พาร์ค"
"","Satay Juicy (เต๊ะจุ๊ยส์) - ถนนอ่อนนุช"
"Potato_Corner","Potato Corner (โปเตโต้ คอร์เนอร์) - เซ็นทรัลพลาซา ลาดพร้าว"
"","ก๋วยเตี๋ยวเนื้อสี่พระยา - ถนนสี่พระยา"
"","น้ำสมุนไพรกุล - จรัญสนิทวงศ์"
"","ข้าวต้มนายง้วน (นายง้วน) - สาธุประดิษฐ์"
"Hachiban_Ramen","Hachiban Ramen (ฮะจิบัง ราเมน) - เทสโก้ โลตัส พระราม 3"
"Auntie_Annes","Auntie Anne's (อานตี้ แอนส์) - ฟิวเจอร์ พาร์ครังสิต"
"PopcornMajorCineplex","Popcorn Major Cineplex (ป๊อปคอร์น เมเจอร์ ซีนีเพล็กซ์) - เมเจอร์ รัชโยธิน"
"Potato_Corner","Potato Corner (โปเตโต้ คอร์เนอร์) - เดอะมอลล์ ท่าพระ"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ปั๊มปตท. ราชพฤกษ์ (ขาเข้า)"
"","แซว - ทองหล่อ"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - เซ็นทรัล พระราม 2"
"Katsuya","Katsuya (คัตสึยะ) - ฟอร์จูนทาวน์"
"","ผัดไทยโบราณ By ป้าแอ๊ว - ถนนงามวงศ์วาน"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - เซ็นทรัลพลาซ่า เวสต์เกต"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - ท่ามหาราช"
"Chabuton","Chabuton (ชาบูตง) - เกตเวย์เอกมัย"
"Krua_Mae_Sri_Ruen","ร้านครัวแม่ศรีเรือน - โฮมโปรพระราม 9"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - เอสพลานาด รัชดาภิเษก"
"Krispy_Kreme","Krispy Kreme (คริสปี้ครีม) - สีลมคอมเพล็กซ์"
"JonesSalad","Jones' Salad (โจนส์สลัด) - จามจุรี สแควร์"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - อาคารอับดุลราฮิม"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - ลาวิลล่า อารีย์"
"","Seiryu Sushi (เซริว ซูชิ) - ศาลาแดง"
"ZEN","ZEN Restaurant (เซ็น เรสเตอร์รองท์) - คริสตัล ดีไซน์ เซ็นเตอร์"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ถนนรามคำแหง"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - เซ็นทรัลพลาซ่า บางนา"
"Hokkaido_Baked_Cheese_Tart","Hokkaido Baked Cheese Tart (ฮอกไกโด เบค ชีส ทาร์ต) - ท็อปส์ เซ็นทรัลสีลม ทาวเวอร์"
"","ญีญวนครัวเวียดนาม - ประชานิเวศน์ 1"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ปั๊มปตท. ประเสริฐมนูญกิจ"
"","ขวัญใจ ยำมะม่วงปูม้า - ถนนนราธิวาสราชนครินทร์"
"","Bruno Mill (บรูโน่มิลล์) - ประเสริฐมนูกิจ"
"","Tip's Kitchen (ทิพย์ คิทเช่น) - ถนนพุทธมณฑล สาย 2"
"","Wake Up (เวคอัพ) - ถนนป๊อปปูล่า"
"Ochaya","Ochaya (โอชายะ) - บีทีเอส พระโขนง"
"","ป๋าอู๊ดราดหน้ายอดผัก - ประชาสงเคราะห์"
"Inthanin_Coffee","Inthanin Coffee (อินทนิล คอฟฟี่) - ปั๊มบางจาก เหม่งจ๋าย"
"Tenya","Tenya (เทนยะ) - เซ็นทรัล เวสต์เกต"
"","ขนมไทยเก้าพี่น้อง - ตลาด อ.ต.ก. จตุจักร"
"Eiw_Tai_Suki_Boran","เอี่ยวไถ่ - ซีคอนศรีนครินทร์"
"","โจ๊กอร่อย ซอย19 - ถนนเอกมัย"
"Laemcharoen_Seafood","Laemcharoen Seafood (แหลมเจริญซีฟู้ด) - เหม่งจ๋าย"
"Mister_Donut","Mister Donut (มิสเตอร์ โดนัท) - เซ็นทรัล แจ้งวัฒนะ"
"Laemcharoen_Seafood","Laemcharoen Seafood (แหลมเจริญซีฟู้ด) - เซ็นทรัลลาดพร้าว"
"Rosniyom","รสนิยม (Rosniyom) - เซ็นทรัลเวิลด์"
"","โจ๊กบรรทัดทอง - บรรทัดทอง"
"Wua_Luan_Luan","วัวล้วนๆ ไม่มีควายผสม - อนุสาวรีย์ชัยสมรภูมิ"
"","ก๋วยเตี๋ยวไก่ฉีกเข้ากรุง - ถนนอังรีดูนังต์"
"Took_Lae_Dee","ถูกและดี (Took Lae Dee) - ฟู้ดแลนด์ หัวหมาก"
"Por_Prateep_Noodles","ก๋วยเตี๋ยวเรืออยุธยา ป.ประทีป - ถนนเทพรักษ์"
"","อาหารเวียดนามสามใบเถา - ปุณณวิถี"
"","ก๋วยจั๋บพัฒนาการ - ถนนพัฒนาการ"
"","La boom Cantina (ลา บูม คานติน่า) - สุขุมวิท"
"Auntie_Annes","Auntie Anne's (อานตี้ แอนส์) - เดอะมอลล์งามวงศ์วาน"
"Potato_Corner","Potato Corner (โปเตโต้ คอร์เนอร์) - แฟชั่นไอส์แลนด์"
"","สิรินก๋วยจั๊บญวน - เพชรบุรีซอย 5"
"ZEN","ZEN Restaurant (เซ็น เรสเตอร์รองท์) - เพลินนารี่ มอลล์"
"On_The_Table","On The Table (ออน เดอะ เทเบิล) - เมกะ บางนา"
"Auntie_Annes","Auntie Anne's (อานตี้ แอนส์) - เดอะมอลล์ท่าพระ"
"Krua_Mae_Sri_Ruen","ร้านครัวแม่ศรีเรือน - อมอรินี่มอลล์"
"Steak_Lung_Nuad","สเต็กลุงหนวด - ถนนพหลโยธิน"
"","ข้าวต้มโอที - ถนนสรงประภา"
"","Pizza Massilia (พิซซ่า มัสสิเลีย) - ถนนสุขุมวิท"
"On_The_Table","On The Table (ออน เดอะ เทเบิล) - เดอะมอลล์ บางกะปิ"
"","นิยม - สีลมพลาซ่า"
"After_You_Dessert_Cafe","After You Dessert Cafe (อาฟเตอร์ยู) - เดอะคริสตัล พาร์ค"
"Auntie_Annes","Auntie Anne's (อานตี้ แอนส์) - เซ็นทรัล แจ้งวัฒนะ"
"Yoshinoya","Yoshinoya (โยชิโนยะ) - เซ็นจูรี่ สุขุมวิท"
"Tenya","Tenya (เทนยะ) - เซ็นทรัล ลาดพร้าว"
"Krua_Mae_Sri_Ruen","ร้านครัวแม่ศรีเรือน - เซ็นทรัลสีลมทาวเวอร์"
"","หมูสะเต๊ะนครสวรรค์ - ตลาดดินแดง"
"","เส็งโภชนา - ถนนจันทน์"
"","ลาบสารคาม - ลาดพร้าว"
"","Cafe' On Tour (คาเฟ่ออนทัวร์) - ตลาดครูหวี พระราม 3"
"","ข้าวต้มปลา เก๋ากะพง - ถนนสุขุมวิท"
"","ก๋วยเตี๋ยวเรือตั้งหลัก - ถนนเจ้าคุณทหาร"
"","Suan Sirin (สวนสิริน) - ถนนวัชรพล"
"","เกาะลันตาพิซเซอเรีย - ถนนจักรพงษ์"
"","จิบไถ่ คาเฟ่ - อาคารซีอีซี"
"","ครัวรุ่งเรืองศรี - เสาชิงช้า"
"Coffee_Beans_by_Dao","Coffee Beans by Dao (คอฟฟี่บีน บาย ดาว) - เดอะ คริสตัล เอสบี ราชพฤกษ์"
"","Siam Plug In Cafe & Bistro (สยาม ปลั๊กอิน คาเฟ่ แอนด์ บิสโตร) - ถนนกรุงธนบุรี"
"","บะหมี่กวางตุ้ง (เบตง) - วิภาวดีรังสิต 16"
"Manee_Me_More","มานี มี หม้อ (Manee Me More) - เอสพลานาดรัชดา"
"ChaTraMue","ChaTraMue (ชาตรามือ) - เชอร์รี่มอลล์"
"","Mozza by Cocotte (มอสซา บาย โคค็อตต์) - เอ็มควอเทียร์"
"","Fire & Dine Bar n' Restaurant (ไฟน์ แอนด์ ดายน์ บาร์ แอนด์ เรสเตอรองท์) - เอเชียทีค เดอะริเวอร์ฟร้อนท์"
"","Indian Darbar (อินเดียน เดอร์บาร์) - ถนนสามัคคี"
"","Rocket Coffee Bar (ร็อคเก็ต คอฟฟี่ บาร์) - สาทร"
"","เตี๋ยวเรือต่อชาม - วิคตอเรีย การ์เด้น"
"","จิตต์อารี - สุขุมวิท 101/1"
"","Home (โฮม) - ถนนเทอดไท"
"","ชามชื่นชม (Charmchuenchom) - สุทธิสารวินิจฉัย"
"Sansab","Sansab (แสนแซ่บ) - เซ็นทรัลพลาซา พระราม 2"
"","ครัวคุณลูก - โครงการฟิฟ อเวนิว"
"","เทียนซ้งเป็ดย่าง - เสาชิงช้า"
"","Teaspinn (ทีสปินน์) - เมกาพลาซ่าวังบูรพา"
"","เรือนแม่หลุยส์ - เดอะ พรอมานาด"
"","อรวรรณ - ถนนนครไชยศรี"
"Swensens","Swensen's (สเวนเซ่นส์) - เมเจอร์ ซีนีเพล็กซ์ สุขุมวิท61"
"","Chris Steaks & Burgers (คริส สเต็ก แอนด์ เบอร์เกอร์) - บางขุนนนท์"
"","พี่เล็ก ปักษ์ใต้ จีน ซีฟู้ด สาขา 2 - ลาดพร้าว 71"
"","ข้าวต้มปลา ครัวบ้านเจ๊ใหญ่ - ถนนกาญจนาภิเษก"
"","ครัวคำหวาน (Kam Whan Kitchen) - ถนนสมโภชเชียงใหม่ 700 ปี"
"","Brown Sugar (บราวน์ชูการ์) - สนามบินน้ำ มาร์เก็ต พาร์ค"
"","Chubby Papaya (มะละกออวบ) - ถนนนครสวรรค์"
"","Makor Tumkrongmuang (มะกอ ตำครองเมือง) - ถนนพระรามที่ 3"
"","กุ้งทอง ซีฟู้ด - ถนนพระราม 4"
"","พงหลีภัตตาคาร (Pong Lee) - ถนนราชวิถี"
"","PHO'ty nine (เฝอตี้นาย) - พาร์คเลน เอกมัย"
"","ก๋วยเตี๋ยวไก่แม่ณี - พหลโยธิน 19"
"","บ้านดินสอ - ราชดำเนินกลาง"
"","Baan Yuan by Nai Eak (บ้านญวน บาย นายเอก) - ถนนกาญจนาภิเษก"
"","ป้านอม แหนมเนือง - รามอินทรา"
"Cafe_Amazon","Cafe Amazon (คาเฟ่ อเมซอน) - ซีพี ทาวเวอร์ สีลม"
"","ก๋วยเตี๋ยวต้มยำสุโขทัย ปิ่นเกล้า - เกตเวย์เอกมัย"
