"chain_number","name"
"5488_Group_Therapy","Group Therapy - Capri by Fraser China Square"
"5490_Hong_Yuen_Noodles","Hong Yuen Noodles - Peninsula Plaza"
"5444_Tong_Fong_Fatt_Hainanese_Boneless_Chicken_Rice","Tong Fong Fatt Hainanese Boneless Chicken Rice - Kovan Market & Food Centre"
"1496_Halal_Delicacies","Halal Delicacies - Circuit Road Food Centre"
"5494_Xiang_Xiang_Taiwanese_Cuisine","Xiang Xiang Taiwanese Cuisine - Bedok Point"
"5046_Itacho_Sushi","Itacho Sushi - The Star Vista"
"5497_Bijan_Restaurant","HALAL Bijan Restaurant - Grandlink Square"
"5483_Ikura_Japanese","Ikura Japanese - Thomson Plaza"
"5388_Yishun_925_Chicken_Rice","Yishun 925 Chicken Rice - Blk 631"
"5503_99_Thai_Story","99 Thai Story Kitchen - Bishan Street 11"
"5506_Yu_Tang_Shou_Gong_Mian","Yu Tang Shou Gong Mian - Fragrance Empire Building"
"5505_Warung_Ahbamas","Warung Ahbamas - Hong Leong Building"
"1074_Tea_Tree_Cafe","Tea Tree Cafe - Fusionopolis Way"
"5507_Tandoori_Culture","Tandoori Culture - 5 Boon Tat Street"
"5509_Hungry_Thai","Hungry Thai - Timbre+"
"3379_Dining_In_Garden","Dining in Garden - Bishan Public Library"
"2493_Spizza","Spizza - Balmoral Plaza"
"5524_De_Pastar","De Pastar - Connexis Tower"
"5525_Masta_Kafe","Masta Kafe - One@Kent Ridge"
"5526_Al_Hayat_Indian_Muslim_Food","Al Hayat Indian Muslim Food - Ang Mo Kio Ave 10"
"5528_Poppy_Pops","Poppy Pops - JEM"
"4915_Tian_Tian_Chi_Mian","Tian Tian Chi Mian - Sembawang Close"
"5529_BLACKINK","BLACK&INK - Opera Estate"
"5530_Gurkha_Palace","Gurkha Palace - Chander Road"
"5047_Dominos_Pizza","Domino's - Jurong Green CC"
"5047_Dominos_Pizza","Domino's - Holland Drive"
"5047_Dominos_Pizza","Domino's - Kovan"
"5047_Dominos_Pizza","Domino's - Kiliney"
"5047_Dominos_Pizza","Domino's - Jln Kayu"
"5047_Dominos_Pizza","Domino's - West Coast Drive"
"5047_Dominos_Pizza","Domino's - Toa Payoh"
"5047_Dominos_Pizza","Domino's - Yishun"
"5531_Ah_Huat","Ah Huat - HomeTeam NS @ Bukit Batok"
"5532_Bricklane","Bricklane - Protein Bowls @ SMU"
"5534_Viet_Sea_Restaurant","Viet Sea Restaurant - Joo Chiat Road [Islandwide Delivery]"
"01_Poke_Theory","Poke Theory - Novena"
"5537_Boat_Story_Thai_Boat_Noodle","Boat Story Thai Boat Noodle - Parklane Shopping Mall"
"5539_Dough_Magic","Dough Magic - Northpoint Shopping Centre"
"5544_Cane_Juice","Cane & Juice - Rivervale Plaza"
"5544_Cane_Juice","Cane & Juice - Sun Plaza"
"5552_Tungs_Sarawak_Kolo_Mee","Tung's Sarawak Kolo Mee - Dawson Place"
"5553_New_Fut_Kai_Vegetarian_Restaurant","New Fut Kai Vegetarian Restaurant - Jalan Besar"
"5554_Seoul_Garden_Hot_Pot","Seoul Garden Hot Pot - Jurong Point"
"5554_Seoul_Garden_Hot_Pot","Seoul Garden Hot Pot - Harbourfront Centre"
"5554_Seoul_Garden_Hot_Pot","Seoul Garden Hot Pot - Changi City Point"
"5555_W39_Bistro_Bakery","W39 Bistro & Bakery - Jalan Mas Puteh"
"01_Muyoo_Cafe","Muyoo Cafe - Jurong Point"
"5554_Seoul_Garden_Hot_Pot","Seoul Garden Hot Pot - Northpoint City"
"5554_Seoul_Garden_Hot_Pot","Seoul Garden Hot Pot - Bedok Mall"
"5554_Seoul_Garden_Hot_Pot","Seoul Garden Hot Pot - IMM Building"
"01_Jia_Jia_Vegetarian","Jia Jia Vegetarian - Tampines"
"1488_Green_Dot","Greendot - Westgate"
"5565_Canjob_Taproom","Canjob Taproom - Link Hotel"
"5567_Simply_Peranakan","Simply Peranakan Cuisine - Hotel Chancellor@Orchard"
"5572_Gangnam_Corndog","Gangnam Corndog - The Central"
"5573_The_Cavern_Horsecity","The Cavern Horsecity - Turf Club"
"5574_The_Tiramisu_Hero","The Tiramisu Hero - Tyrwhitt Road"
"5575_Vics_Pasta_Grill","Vics Pasta & Grill - Golden Mile Tower"
"5576_Lau_Pa_Sat_Toasted_Bread","Lau Pa Sat Toasted Bread - New Bugis Street"
"5578_Twins_Korean_Restaurant","Twins Korean Restaurant - Craig Road"
"5581_Bangkok_Jam","Bangkok Jam - Plaza Singapura"
"5581_Bangkok_Jam","Bangkok Jam - Marina Square"
"5581_Bangkok_Jam","Bangkok Jam - Great World City"
"5581_Bangkok_Jam","Bangkok Jam - Bukit Panjang Plaza"
"5581_Bangkok_Jam","Bangkok Jam - Bugis+"
"5586_Bukit_Batok_Village_Seafood","Bukit Batok Village Seafood - Skytech"
"5588_Greyhound_Cafe","Greyhound Cafe - Paragon"
"5587_De_Tai_Roast","De Tai Roast - Kovan Hawker Centre"
"5591_Dorisimore_Cuisine","Dorisimore Cuisine - The Promenade@Pelikat"
"5590_Asam_Tree_Cafe","Asam Tree Cafe - Bukit Batok Street 11"
"5603_Dong_Dong_Wanton_Noodle","Dong Dong Wanton Noodle - Jurong West Street 61"
"5604_Dong_Dong_Chicken_Rice_Roasted_Delights","Dong Dong Chicken Rice & Roasted Delights - Jalan Rumah Tinggi"
"5605_Alinas_Kitchen","Alina's Kitchen - Bedok South Ave 3"
"2757_Gloria_Jeans_Coffees","Gloria Jean's Coffees - Hotel Boss"
"5607_YangZhou_Fried_Rice_Restaurant_Cantolicious_East_Village","YangZhou Fried Rice Restaurant - Cantolicious East Village [Islandwide Delivery]"
"01_Cantolicious","Cantolicious - Teck Whye Ave"
"01_Cantolicious","Cantolicious - Jurong West Ave 1"
"5608_Supply_Demand","Supply & Demand - Mandalay Road"
"5614_Barossa","Barossa - Esplanade Mall"
"5592_Eat_At_Taipei","Eat At Taipei - Safra Toa Payoh"
"5610_Tokidon","Tokidon - Hong Leong Building"
"5612_Treasure_Express","Treasure Express - Joo Chiat Place"
"3286_Wok_Master","Wok Master - Changi City Point"
"5613_The_Wine_Gourmet_Friends","The Wine & Gourmet Friends - Bukit Pasoh Road"
"5040_Komalas_Restaurant","Komala's Restaurant - Upper Dickson Road"
"5615_The_Chefs_Place","The Chef's Place - New Upper Changi Road"
"5595_Typhoon_Cafe","Typhoon Cafe - Plaza Singapura"
"5617_Flaming_Don","Flaming Don - Bugis+"
"5617_Flaming_Don","Flaming Don - Bukit Panjang Plaza"
"5618_Siam_Kitchen","Siam Kitchen - Lot 1 Shoppers' Mall"
"5594_Tajimaya_Yakiniku","Tajimaya Yakiniku - Vivocity"
"5593_Talay_Thai","Talay Thai - Traders' Market"
"5596_Uni_Gallery_by_Oosterbay","Uni Gallery by Oosterbay - The Plaza"
"5590_Asam_Tree_Cafe","Asam Tree Cafe - Ang Mo Kio"
"5620_Geylang_Lorong_29_Hokkien_Mee","Geylang Lorong 29 Hokkien Mee - East Coast Road"
"5621_Geylang_Lor_29_Bbq","Geylang Lor 29 Bbq - East Coast Road"
"5624_Fremantle_Seafood_Market","Fremantle Seafood Market - Traders' Market"
"1107_Thailand_Street_Food","Thailand Street Food - Junction Nine"
"5628_Suka_Ramai_Mama_Power","Suka Ramai Mama Power - Bedok Corner Food Centre"
"5629_Heng_Li_Hainanese_Chicken_Rice","Heng Li Hainanese Chicken Rice - Toa Payoh"
"5631_Souperstar","Souperstar - Connexis"
"5634_Sumo_Big_Prawn","Sumo Big Prawn - Ang Mo Kio Ave 4"
"5635_Sumo_Fried_Hokkien_Prawn_Mee","Sumo Fried Hokkien Prawn Mee - Ang Mo Kio Ave 4"
"5636_Sizzling_Hot_Plate","Big Boys Sizzling Hotplate - Beauty World Centre"
"5641_Drink_City","Drink City - Woodlands Street 11"
"5642_SK_Cafe","SK Cafe - City Plaza"
"01_451_Tze_Char","451 Tze Char - Bukit Batok"
"5644_LABULA_Mala_HotpotChinese_Cuisine","La Bu La Chinese Cuisine - Tampines Street 81"
"5645_Nasi_Padang_by_Tok_Ayah","Nasi Padang by Tok Ayah - Royal Square at Novena"
"6970_Shuai_Guo_La_Mei_Mala_Xiang_Guo_Loyang_Point","Shuai Guo La Mei Mala Xiang Guo - West Plaza"
"6970_Shuai_Guo_La_Mei_Mala_Xiang_Guo_Loyang_Point","Shuai Guo La Mei Mala Xiang Guo - Loyang Point"
"5663_Central_Thai_Kitchen","Central Thai Kitchen - Whitesands"
"5664_American_Taproom","American Taproom - Waterloo Street"
"5666_Lao_Beijing","Lao Beijing - Velocity@Novena Square"
"5667_Choy_Kees_Seafood_Kitchen","Choy Kee's Seafood Kitchen - Woodlands Ave 1"
"5669_Shivam_Restaurant","Shivam Restaurant - Syed Alwi Road"
"5631_Souperstar","Souperstar - Guoco Tower"
"5631_Souperstar","Souperstar - Century Square"
"4464_Deen_Indian_Muslim_Food","Deen Indian Muslim Food - Sin Ming Autocity"
"4464_Deen_Indian_Muslim_Food","Deen Indian Muslim Food - Ys One"
"5677_Curry_Nations","Curry Nations - Biopolis Road"
"5678_Tunglok_Signatures","Tunglok Signatures - Orchard Parade Hotel"
"5678_Tunglok_Signatures","Tunglok Signatures - Clarke Quay Central"
"5678_Tunglok_Signatures","Tunglok Signatures - Changi City Point"
"5679_Kabuke","Kabuke - Telok Ayer Street"
"5047_Dominos_Pizza","Domino's - Joo Koon"
"5690_Sing_Ho_Hainan_Chicken_Rice","Sing Ho Hainan Chicken Rice - Short Street"
"5701_TungLok_XiHe_Peking_Duck","TungLok XiHe Peking Duck - Orchard Central"
"5701_TungLok_XiHe_Peking_Duck","TungLok XiHe Peking Duck - The Grandstand"
"2548_Wee_Nam_Kee_Hainanese_Chicken_Rice","Wee Nam Kee Hainanese Chicken Rice - Jurong Point"
"5702_Tunglok_Teahouse","Tunglok Teahouse - Square 2"
"5703_TungLok_Seafood","TungLok Seafood - Arena Country Club"
"5703_TungLok_Seafood","TungLok Seafood - Orchard Central"
"5704_ShinSapporo_Ramen","Ramen Tenji - Alexandra Retail Centre"
"5705_Soon_Kee_Roasted_Delight","Soon Kee Roasted Delight - Woodlands Drive 71"
"5708_MK_Levelle_Naturelle","MK Levelle Naturelle - Kallang Wave Mall"
"5708_MK_Levelle_Naturelle","MK Levelle Naturelle - Connexis"
"5708_MK_Levelle_Naturelle","MK Levelle Naturelle - Holland Village MRT Station"
"3845_Harrys","Harry's - Marina Bay Link Mall"
"5716_Dancing_Crab","Dancing Crab - Orchard Central"
"5714_Five_Star_Kampung_Chicken_Rice_Kitchen_Cheong_Chin_Nam_R","Five Star Kampung Chicken Rice & Kitchen - Cheong Chin Nam Road"
"5715_Egg_Stop","Egg Stop - Jurong Point"
"5715_Egg_Stop","Egg Stop - Paya Lebar Square"
"5720_The_1925_Brewing_Co_Joo_Chiat","The 1925 Brewing Co. Joo Chiat - Joo Chiat Road"
"5721_Cheng_Mun_Chee_Kee_Pig_Organ_Soup","Cheng Mun Chee Kee Pig Organ Soup - Foch Road"
"5722_Kaka_Japanese_Curry","Kaka Japanese Curry - Our Tampines Hub"
"4296_Markozar","Markozar - Rasa Rasa"
"5730_Paradise_Classic","Paradise Classic - Marina Bay Link Mall [Islandwide Delivery]"
"5731_Paradise_Dynasty","Paradise Dynasty - Westgate"
"5732_Al_Dia_Isalamic_Food","Al Dia Isalamic Food - Bukit Batok West"
"5733_Times_Vege","Time's Vege - Bukit Batok Central"
"5734_Chef_K_Western","Chef K Western - Serangoon North Avenue 1"
"5735_Dlife","D'life - Jurong West Avenue 1"
"613_iTEA","iTEA - Boon Lay"
"5737_Dragon_Bowl","Dragon Bowl - Aperia Mall"
"5047_Dominos_Pizza","Domino's - Sembawang"
"5047_Dominos_Pizza","Domino's - Woodlands"
"5047_Dominos_Pizza","Domino's - Arab Street"
"5047_Dominos_Pizza","Domino's - Punggol"
"5759_Cafe_O","Cafe O- IMM"
"5759_Cafe_O","Cafe O- Holland Village"
"1473_Ega_Juice_Clinic","Ega Juice Clinic - Holland Village"
"5760_White_Rose_Cafe","White Rose Cafe - Mount Elizabeth"
"5761_PotLuck_Heboh_Zi_Char_In_The_Pot","PotLuck Heboh Zi Char In The Pot - IMM"
"5763_Pondok_Daun_Upeh_Restaurant","Pondok Daun Upeh Restaurant - Tampines Ave 4 [Islandwide Delivery]"
"5764_Ishiro","Ishiro - Nanyang Polytechnic"
"01_PGFN_Since_1982","PGFN Since 1982 - Keat Hong CC"
"01_PGFN_Since_1982","PGFN Since 1982 - Bukit Batok West Ridges"
"5769_Ming_Chung_Restaurant","Ming Chung Restaurant - Maude Road [Islandwide Delivery]"
"5771_Fu_Man_Ji_Hai_Nan_Ji_Fan","Fu Man Ji Hai Nan Ji Fan - Taman Jurong Market And Food Centre"
"5773_Lokkee","Lokkee - Plaza Singapura"
"5774_Slappy_Cakes","Slappy Cakes - Plaza Singapura"
"5716_Dancing_Crab","Dancing Crab - VivoCity"
"5716_Dancing_Crab","Dancing Crab - The Grandstand"
"5774_Slappy_Cakes","Slappy Cakes - The Grandstand"
"5777_Crown_Bakery_And_Cafe","Crown Bakery And Cafe - Crown Centre"
"5791_The_Old_Straits_Cafe","The Old Straits Cafe - Selegie Arts Centre"
"107_Sakae_Sushi","Sakae Sushi - Trade Hub 21"
"107_Sakae_Sushi","Sakae Sushi - Woodlands Civic Centre"
"5793_HeritageOne","HeritageOne - UE Bizhub East"
"107_Sakae_Sushi","Sakae Sushi - Compass One"
"5796_Mega_Seafood","Mega Seafood - Balestier Road"
"5797_Mega_Chicken_Rice","Mega Chicken Rice - Balestier Road"
"5798_Kaw_Kaw_SG","Kaw Kaw SG - Aliwal Arts Centre"
"5800_Cundhi_Vegetarian_Restaurant","Cundhi Vegetarian Restaurant - East Village"
"5801_Country_Western_Grill","Country Western Grill - Jurong East"
"5806_Shahanas_Teh_Tarik","Shahana's Teh Tarik - Yishun Park Hawker Centre"
"5807_Haji_K_Rehuman_Muslim_Food","Haji K. Rehuman Muslim Food - Bukit Merah Lane"
"5735_Dlife","D'Life - 600@Toa Payoh"
"5808_Napshot_Cafe","Napshot Cafe - Stirling Road"
"5812_Classic_Putian","Classic Putian - Hong Kah Court"
"5813_No_Problem_Assorted_Minced_Meat_Noodle","No Problem Assorted Minced Meat Noodle - Hong Kah Court"
"5814_Soup_Restaurant","Soup Restaurant - Clementi Mall"
"5814_Soup_Restaurant","Soup Restaurant - Compass One"
"5814_Soup_Restaurant","Soup Restaurant - Holland Village"
"5814_Soup_Restaurant","Soup Restaurant - Hougang Mall"
"5814_Soup_Restaurant","Soup Restaurant - Jurong Point"
"5814_Soup_Restaurant","Soup Restaurant - Nex"
"5814_Soup_Restaurant","Soup Restaurant - Paragon"
"5814_Soup_Restaurant","Soup Restaurant - Suntec City"
"5814_Soup_Restaurant","Soup Restaurant - United Square"
"5814_Soup_Restaurant","Soup Restaurant - VivoCity"
"5815_Tea_House_by_Soup_Restaurant","Tea House by Soup Restaurant - Century Square [Islandwide Delivery]"
"5815_Tea_House_by_Soup_Restaurant","Tea House by Soup Restaurant - IMM"
"5823_Tabbouleh_Kampung_Glam","Tabbouleh@Kampung Glam - Bussorah Street"
"01_A_Kitchen","A Kitchen - Vision Exchange"
"5829_Dosirak","Dosirak - Downtown Gallery"
"5831_Wo_Peng_Restaurant","Wo Peng Restaurant - Owen Road"
"5832_Shu_Yan_Sichuan_Cuisine","Shu Yan Sichuan Cuisine - River Valley Road [Islandwide Delivery]"
"5844_Jiu_Tian_Roasted_Delights","Jiu Tian Roasted Delights - East Coast Road"
"5845_Chop_Chop_Western","Chop Chop Western - New Upper Changi Road"
"5845_Chop_Chop_Western","Chop Chop Western - Toa Payoh Heights"
"5846_Newton_Hainanese_Chicken_Rice","Newton Hainanese Chicken Rice - Woodlands Link"
"5850_Xiang_Dessert_And_Food","Xiang Dessert And Food - Upper Thomson Road"
"5854_Spice_Grill","Spice Grill - Icon"
"5854_Spice_Grill","Spice Grill - Rangoon Road"
"5439_iSTEAKS","iSTEAKS - myVillage at Serangoon Garden"
"5856_Tims__Bones_Barrel","Tim's @ Bones & Barrel - Novena Ville"
"5857_Green_Age","Green Age - Yew Tee Point"
"5858_Happy_World_Roast","Happy World Roast - Empress Road"
"01_MAMA_Spin_Pot","MAMA Spin Pot - Woodlands Rise"
"5860_Puffs_N_Deli","Puffs N Deli - Tai Seng Point"
"5455_Char_Grill_Bar","Char Grill Bar - Yishun Ave 11"
"5862_Xiang_Wei_Qing","Xiang Wei Qing - Yishun Ave 11"
"5862_Xiang_Wei_Qing","Xiang Wei Qing - Hougang Ave 8"
"5735_Dlife","D'life - Chun Tin Road"
"5865_Mr_Punch_Public_House","Mr Punch Public House - Seah Street"
"01_Xiang_Ji_Roasted_Delights","Xiang Ji Roasted Delights - Choa Chu Kang Crescent"
"01_Xiang_Ji_Roasted_Delights","Xiang Ji Roasted Delights - Ubi Ave 1"
"01_Xiang_Ji_Roasted_Delights","Xiang Ji Roasted Delights - 888 Plaza"
"01_Xiang_Ji_Roasted_Delights","Xiang Ji Roasted Delights - Bishan Street 24"
"01_Xiang_Ji_Roasted_Delights","Xiang Ji Roasted Delights - Bukit Panjang Ring Road"
"01_Xiang_Ji_Roasted_Delights","Xiang Ji Roasted Delights - Choa Chu Kang Ave 4"
"5868_Niang_Duo_Fu_Ampang_Yong_Tau_Foo","Niang Duo Fu Ampang Yong Tau Foo - Rocca Balestier"
"3343_Hei_Sushi","Hei Sushi - Sakae Building"
"3343_Hei_Sushi","Hei Sushi - Sembawang Shopping Centre"
"3343_Hei_Sushi","Hei Sushi - Downtown East"
"5870_Sakae_Teppanyaki","Sakae Teppanyaki - Lot One"
"5870_Sakae_Teppanyaki","Sakae Teppanyaki - Parkway Parade"
"2362_Crave","Crave - Causeway Point"
"5455_Char_Grill_Bar","Char Grill Bar -  New Upper Changi Road"
"5878_Pin_Cha","Pin Cha - Yishun"
"5444_Tong_Fong_Fatt_Hainanese_Boneless_Chicken_Rice","Tong Fong Fatt Hainnese Boneless Chicken Rice - Ghim Moh Market & Food Centre"
"5879_Amuse_Zichar_Bistro","Amuse Zichar + Bistro - D'Leedon"
"5444_Tong_Fong_Fatt_Hainanese_Boneless_Chicken_Rice","Tong Fong Fatt Hainanese Boneless Chicken Rice - Bedok Interchange & Food Centre"
"7309_Feng_Wei","Feng Wei - Republic Polytechnic"
"5882_Geylang_Lor_20_Banana_Fritters","Geylang Lor 20 Banana Fritters - Old Airport Road Hawker Centre"
"5884_Bones_n_Barrels","Bones 'n Barrels - Far East Plaza"
"5885_Salt_Old_Airport","Salt. Old Airport - Old Airport Road"
"5887_Sukho_Thai","Sukho Thai - NTU"
"5888_Incubaker_Cafe_Studio","Incubaker Cafe & Studio - Infinite Studios"
"5890_Ikki_Izakaya","Ikki Izakaya - The Metropolis"
"5891_Chin_Sin_Huan","Chin Sin Huan - Jalan Besar"
"5896_Ba_Shu_Jia_Chang_Cai","Ba Shu Jia Chang Cai - Balestier Road"
"5897_Al_Safaz_Makan_Stall","Al Safaz Makan Stall - Yishun Ring Road"
"5898_Daebak_Korean_Restaurant","Daebak Korean Restaurant - Wilkie Edge"
"5905_Sumire_Yakitori_House","Sumire Yakitori House - Bugis Junction"
"01_Shaburi__Kintan_Buffet_Restaurant","Shaburi & Kintan Buffet Restaurant - JEM"
"01_Yi_Ji_Fried_Hokkien_Mee","Yi Ji Fried Hokkien Mee - Syed Alwi Road"
"01_Yi_Ji_Fried_Hokkien_Prawn_Mee","Yi Ji Fried Hokkien Prawn Mee - Hougang Central"
"01_Mala_King_Of_Hot_Pot_Restaurant","Mala King Of Hot Pot Restaurant - Oasis Terraces"
"5910_Jolinas_Cuisine","Jolina's Cuisine - Ang Mo Kio Industrial Park 2"
"5911_QQ_Noodle_House","QQ Noodle House - Victoria Street"
"5912_Ching_Seafood","Ching Seafood - Tiong Bahru View"
"5912_Ching_Seafood","Ching Seafood - Woodlands Rise"
"5913_Flying_Wok","Flying Wok - Canberra Street"
"5918_BreadFirst_Mini_Bread_Factory","BreadFirst@ Mini Bread Factory - Ang Mo Kio Ave 1"
"01_Yi_Ji_Fried_Hokkien_Prawn_Mee","Yi Ji Fried Hokkien Prawn Mee - Upper Serangoon Road"
"5926_Kopi_Korner","Kopi Korner - Harbourfront Centre"
"5928_Simple_Food_Vegetarian","Simple Food Vegetarian - Jean Yip Building"
"5931_Ming_Pin_Xian","Ming Pin Xian - Potong Pasir Ave 3 "
"5932_Fu_Kee_Restaurant","Fu Kee Restaurant - Compassvale Street"
"6015_Earle_Swensens","Earle Swensen's - VivoCity"
"5933_Swensens","Swensen's - The Seletar Mall"
"5933_Swensens","Swensen's - Waterway Point"
"5933_Swensens","Swensen's - Bugis Junction"
"5933_Swensens","Swensen's - Junction 8"
"5933_Swensens","Swensen's - Thomson Plaza"
"5933_Swensens","Swensen's - Clementi Mall"
"5933_Swensens","Swensen's - IMM"
"5933_Swensens","Swensen's - Causeway Point"
"5933_Swensens","Swensen's - Nex"
"5933_Swensens","Swensen's - E!Hub @Downtown East"
"5933_Swensens","Swensen's - Plaza Singapura"
"5933_Swensens","Swensen's - Bedok Mall"
"5933_Swensens","Swensen's - AMK Hub"
"5933_Swensens","Swensen's - West Mall"
"5933_Swensens","Swensen's - Singpost Centre"
"5933_Swensens","Swensen's - Bukit Panjang Plaza"
"5933_Swensens","Swensen's - Tampines Mall"
"5933_Swensens","Swensen's - Northpoint"
"5933_Swensens","Swensen's - Compass One"
"5933_Swensens","Swensen's - Parkway Parade"
"5933_Swensens","Swensen's - Jurong Point"
"5933_Swensens","Swensen's - Sun Plaza"
"5934_Lai_Lai_Taiwan_Casual_Dining","Lai Lai Taiwan Casual Dining - City Square Mall [Islandwide Delivery]"
"5938_Goe_Juice","Goe Juice - Jurong Point"
"5939_Lechon_Republic","Lechon Republic - Novena Regency [Islandwide Delivery]"
"5941_NSJ_Muslim_Food","N.S.J. Muslim Food - Bukit Merah Food Centre"
"5962_Qtech_Cafe","Qtech Cafe - Syed Alwi Road"
"5965_Fuman_Seafood","Fuman Seafood - Anchorvale Crescent"
"5965_Fuman_Seafood","Fuman Seafood - Hougang Ave 8"
"01_Buey_Tahan_SeeFood","Buey Tahan See-Food - Choa Chu Kang Ave 7"
"5968_Dragon_Wok","Dragon Wok - One Shenton"
"5969_The_M_Plot_Macarons","The M Plot Macarons - KAP"
"5970_Ah_Ma_Lor_Mee","Ah Ma Lor Mee - Clementi Ave 2"
"5971_Roasted_Delight","Roasted Delight - Serangoon North Ave 2"
"5972_Five_Star_Kampung_Chicken_Rice_East_Coast_Road","Five Star Kampung Chicken Rice - East Coast Road"
"5970_Ah_Ma_Lor_Mee","Ah Ma Lor Mee - Choa Chu Kang Ave 7"
"5973_Kinobe","Kinobe - Amoy Street Food Centre"
"5975_Wei_Ji_Braised_Delights","Wei Ji Braised Delights - Harvest @ Woodlands"
"5976_Marina_Bay_Seafood","Marina Bay Seafood - Boat Quay"
"5977_Huo_Che_Tou_Mala_Xiang_Guo","Huo Che Tou Mala Xiang Guo - V Hotel @ Lavender"
"5978_Jianghu_Hotpot","Jianghu Hotpot - Bedok Point"
"5977_Huo_Che_Tou_Mala_Xiang_Guo","Huo Che Tou Mala Xiang Guo - China Square Food Centre"
"5981_The_Kebab_Station","The Kebab Station - Parkland Green"
"5982_Coba_Coba","Coba Coba - Yishun Street 11 [Islandwide Delivery]"
"01_DAEHWA","DAEHWA - Galaxis [Islandwide Delivery]"
"5994_Rasa_Istimewa_Restaurant","Rasa Istimewa Restaurant - Woodlands Waterfront"
"5995_The_Boneless_Kitchen","The Boneless Kitchen - Irving Place"
"5996_Ootoya","Ootoya - Orchard Central"
"5996_Ootoya","Ootoya - The Clementi Mall"
"5996_Ootoya","Ootoya - Changi City Point"
"5994_Rasa_Istimewa_Restaurant","Rasa Istimewa Restaurant - Pasir Ris Road"
"4762_Boon_Chiang_Hainanese_Chicken_Rice","Boon Chiang Hainanese Chicken Rice - Ubi Ave 1"
"5994_Rasa_Istimewa_Restaurant","Rasa Istimewa Restaurant - Safra Jurong Club [Islandwide Delivery]"
"6001_Yamato_Izakaya","Yamato Izakaya - Oxley Bizhub"
"01_8385_Cafe_Eating_House","8385 Cafe - Eating House - Keong Saik Road"
"01_8385_Cafe_Wonton","8385 Cafe - Wonton - Keong Saik Road"
"6004_8385_Cafe_Local_Cuisine","8385 Cafe - Local Cuisine - Keong Saik Road"
"6005_8385_Cafe_Drinks","8385 Cafe - Drinks - Keong Saik"
"6006_Matsuya_Dining","Matsuya Dining - Beach Centre"
"5439_iSTEAKS","iSTEAKS - The Star Vista [Islandwide Delivery]"
"5206_Sharetea","Sharetea - Woodlands Mrt Station"
"6013_Wok_In_Burger","Wok In Burger - Bukit Merah"
"6016_Long_Quan_Cha_Shi","Long Quan Cha Shi - AMK 724 [Stall 29]"
"6019_Qing_Xiang_Minced_Meat_Noodles","Qing Xiang Minced Meat Noodles - Space@Kovan"
"6020_Qing_Xiang_Fishball_Noodles","Qing Xiang Fishball Noodles - Yishun Central"
"6021_Five_Star_Fast_Food","Five Star Fast Food - Marsiling Mall"
"6021_Five_Star_Fast_Food","Five Star Fast Food - Taman Jurong"
"6023_Tong_Garden_Seafood","Tong Garden Seafood - Tampines Street 43"
"6024_Bao_Bu_Tong","Bao Bu Tong - Old Airport Road"
"5507_Tandoori_Culture","Tandoori Culture - Hillv2"
"6026_Long_Hua_Cafe","Long Hua Cafe - Marsiling Mall"
"1250_Victory_Thai_Boat_Noodles","Victory Thai Boat Noodles - Beauty World Centre"
"6028_JKC_Putien_Korean_And_Japanese_Food","JKC Putien Korean And Japanese Food - Woodland Bizhub"
"6029_Jia_Ji_Fishball_Noodles","Jia Ji Fishball Noodles - Bukit Batok Street 33"
"6033_Briyani_Point","Briyani Point - Shenton Way"
"6035_Little_Italy","Little Italy - Suites@Katong"
"6036_Anjana_Kitchen","Anjana Kitchen - Vision Exchange"
"6038_Enjoy_Eating_House_and_Bar","Enjoy Eating House and Bar - Jalan Besar"
"4915_Tian_Tian_Chi_Mian","Tian Tian Chi Mian - Potong Pasir Ave 1"
"4915_Tian_Tian_Chi_Mian","Tian Tian Chi Mian - Bedok Reservoir Road"
"6039_Icecream_Man_And_Friends","Icecream Man And Friends - Taman Jurong Shopping Centre"
"1793_Qi_Ji","Qi Ji - Ang Mo Kio Hub"
"6040_Seoul_Chicken","Seoul Chicken - Sembawang Road"
"6041_Jin_Sha_Yu_Chu_Seafood","Jin Sha Yu Chu Seafood - Hougang Street 21"
"6042_Yumen_Hut","Yumen Hut - E!Hub @ Downtown East"
"6043_Dk_Western","Dk Western - Telok Blangah Drive"
"1298_Yan_Ji_Seafood_Soup","Yan Ji Seafood Soup - Far East Plaza"
"6044_Malaysia_Taste","Malaysia Taste 大马味道 - Yishun Ave 4"
"6045_Ipoh_Beansprout_Chicken","Ipoh Beansprout Chicken 怡保芽菜鸡 - Yishun Ave 4"
"6046_KL_Tai_Pai_Tong","KL Tai Pai Tong 吉隆坡大牌档 - Yishun Ave 4"
"6047_Authentic_Taste_Mixed_Rice","Authentic Taste Mixed Rice 大牌档家常菜饭 - Yishun Ave 4"
"6051_Kaki","Kaki - Ang Mo Kio Hub"
"6052_JB_Garden_Seafood_Restaurant","JB Garden Seafood Restaurant - Joo Chiat Road"
"01_Gabbar_Bistro_and_Bar","Gabbar Bistro and Bar - The Foundry"
"6054_Siong_Seafood","Siong Seafood - Waterway Sundew"
"6056_Nineties_Pasta_Grill","Nineties Pasta & Grill - Sims Place"
"6058_Teochew_Fishball_Noodle","Teochew Fishball Noodle - River Valley Road"
"6059_The_Good_Boys_Cafe","The Good Boys Cafe - Irving Place"
