"chain_number","name"
"SinhToNuocEpSucSongMoi","Sức Sống Mới - Sinh Tố, Nước Ép, Chè Không Ngọt - Lê Lợi"
"DingTea","Ding Tea - 103 Cầu Diễn"
"MilanoCoffee","Milano Coffee - Nguyễn Khoái"
"","Bún Bò Vỹ Dạ Xưa"
"","Pizza Sunflower"
"","Miến Bánh Đa Trộn Kim Liên"
"","Cơm Gà Xối Mỡ Lâm Hà - Phan Đình Phùng"
"","Chân Gà Sả Tắc, Đồ Ăn Vặt"
"","Xôi Cô Như"
"AlFrescos","Al Fresco's - Hải Phòng"
"AlFrescos","Al Fresco's - TTTM Vincom Đà Nẵng"
"AlFrescos","Al Fresco's - Cầu Giấy"
"AlFrescos","Al Fresco's - TTTM Time City"
"AlFrescos","Al Fresco's - TTTM Aeon Mall"
"AlFrescos","Al Fresco's - TTTM Vincom Center Metropolis"
"AlFrescos","Al Fresco's - TTTM Vincom Long Biên"
"AlFrescos","Al Fresco's - TTTM Royal City"
"AlFrescos","Al Fresco's - TTTM Vincom Nguyễn Chí Thanh"
"","Bánh Tráng Út Bình"
"","Bánh Tráng Kim Ngọc - Nguyễn Thượng Hiền"
"","Healthy Meal"
"RomQuan","Rơm Quán"
"","Bánh Tráng Trộn Thanh Trúc"
"","Sinh Tố Cô Dung"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - TTTM Vincom Plaza Trần Phú"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - TTTM Lotte Mart Đà Nẵng"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - Nguyễn Văn Linh"
"","Nhà Hàng Oh! Poke"
"","GET TO GIVE - Fastfood & More - Trung Kính"
"","Nhà Hàng An Viên - Bát Đàn"
"","Lion Coffee"
"","Nhà Hàng Chay Ngọc Thọ"
"PepperonisRestaurant","Pepperonis Pizza - Lạc Long Quân"
"PepperonisRestaurant","Pepperonis Pizza - Linh Đàm"
"PepperonisRestaurant","Pepperonis Pizza - Giảng Võ"
"PepperonisRestaurant","Pepperonis Pizza - Nguyễn Du"
"PepperonisRestaurant","Pepperonis Pizza - Trần Đăng Ninh"
"Wayne","Wayne's Coffee - TTTM Bitexco Tower"
"Wayne","Wayne's Coffee - TTTM Giga Mall"
"","Kem Mỹ"
"","Daiichi Ramen"
"Comtamthuankieu","Cơm Tấm Thuận Kiều - Thuận Kiều"
"Comtamthuankieu","Cơm Tấm Thuận Kiều - Nguyễn Huy Lượng"
"Comtamthuankieu","Cơm Tấm Thuận Kiều - Yersin"
"","Quán Thanh Thanh - Cơm Gà Ta"
"","Cơm Gà Thiên Phát - Đường 30 Tháng 4"
"","Bánh Bèo Bì Mỹ Liên - Thích Quảng Đức"
"","Trà Sữa Miso Tea"
"","Mì Cay Hara"
"","Bún Đậu Thuỷ Mộc - Đường 106"
"","Hạnh Ốc - 38 Ngô Sĩ Liên"
"CoChinMienBanhDaCua","Cô Chín - Miến Bánh Đa Cua - Nguyễn Cao"
"","Shanti Indian Cuisine"
"GongCha","Gong Cha - Nguyễn Huệ"
"GongCha","Gong Cha - Công Nữ Ngọc Hoa"
"BitTetConBoUc","Bít Tết Con Bò Úc - Thống Nhất"
"KingF","Trà Sữa KingF Tea"
"","Coffee Only"
"","Bánh Căn Cô Chín - Phan Đình Phùng"
"","Bánh Canh Chả Cá Phan Rang Dung"
"","Chill Xíu Đi Coffee & Beer"
"","Greentea - Trà Trái Cây Nhiệt Đới"
"","Ốc Ga"
"","Bếp Dì Bích - Bún Riêu, Cơm Gà - Phan Đình Giót"
"","Bếp Chay 365"
"","RoyalTea Vietnam - Nguyễn Văn Quá"
"","Cơm Gà Xối Mỡ Tí Em"
"","Bối Cake"
"","Bún Cá Chấm Gốc Đa - Vũ Thạnh"
"","Fast Food 4.0 HK - Cơm & Bánh Mì"
"","Bún Cá Chấm Gốc Đa - Sơn Tây"
"","Quán No - Bún Đậu - Bánh Đa Cua - Bún Cá"
"","Cà Phê Phố Cổ - Đường C18"
"","Ăn Vặt Bà Bảy"
"LeCastellaBanhBongLanTraSuaDaiLoan","Le Castella - Bánh Bông Lan & Trà Sữa Đài Loan - Huỳnh Thúc Kháng"
"","Bánh Tráng Bơ Okini"
"","SAVO - Bánh Tráng Mắm Ruốc & Ăn Vặt"
"","Chân Gà Sả Tắc Bell"
"","Cà Phê, Trà Sữa Cây Mận"
"","Cơm Chiên - 200 Thoại Ngọc Hầu"
"","Hủ Tiếu Mì Tình"
"","Quang Anh - Bún Chả Hà Nội"
"","Cơm Tấm Hoa Linh"
"","Sinh Tố Tina"
"","Bún Mắm - Lẩu Mắm Cô Hoa"
"","Kem Bơ Đà Nẵng"
"","Phở Hạnh - Song Hành"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - TTTM Crescent Mall"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - TTTM Lotte Mart Phú Thọ"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - TTTM Vincom Quang Trung"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - TTTM Bitexco"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - Đinh Tiên Hoàng"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - TTTM RomeA"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - TTTM Vạn Hạnh Mall"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - TTTM Vincom Landmark 81"
"PhucLongCoffeeTeaHouse","Phúc Long Coffee & Tea House - Bệnh Viện Nhi Thành Phố"
"ComGaXoiMo365","Cơm Gà Xối Mỡ 365 - Thống Nhất"
"","Trà Sữa Ăn Vặt Mon"
"AllDayCoffee","All Day Coffee"
"","Xofa Cafe - 14 Tống Duy Tân"
"","Bánh Canh Cua Út Trang"
"","Xôi Anh"
"NhaCam","Nhà Cám"
"","Bánh Mì Hội An - ABAMI"
"","RoyalTea - Lai Xá"
"","Bánh Tráng Trộn Hải Hậu"
"","Daddy Paris - Bưởi"
"TigerSugarDelivery","Tiger Sugar Delivery - Nguyễn Trãi"
"","Pizza House"
"","Bún Chả Nem Cua Bể - 67 Yên Hòa"
"","Sunny Pieces Milktea"
"","Quán Anh Vũ - Phở, Bún Bò & Miến Gà"
"","Cơm Tấm 777"
"","Sinh Tố Vitamin"
"","Tiệm Bánh Pizza TASTY & Takoyaki - Take Away"
"","Cơm Gà Xối Mỡ Bảo Phát"
"BanhTrangTronAmy","Bánh Tráng Trộn Amy - Mai Thúc Loan"
"MiCaySasin","Mì Cay Sasin - Thái Nguyên"
"ToCoToCo","ToCoToCo - 52A Hòa Bình"
"ToCoToCo","ToCoToCo - TTTM Sense City Cần Thơ"
"ToCoToCo","ToCoToCo - TTTM Aeon Long Biên"
"ToCoToCo","ToCoToCo - TTTM Vincom Nguyễn Chí Thanh"
"ToCoToCo","ToCoToCo - 113 Ô Chợ Dừa"
"ToCoToCo","ToCoToCo - 131 Ô Chợ Dừa"
"ToCoToCo","ToCoToCo - TTTM Times City"
"ToCoToCo","ToCoToCo - TTTM Big C Thăng Long"
"ToCoToCo","ToCoToCo - 39 Quang Trung"
"ToCoToCo","ToCoToCo - 10 Tân Mai"
"ToCoToCo","ToCoToCo - 23 Tôn Đản"
"ToCoToCo","ToCoToCo - TTTM Coopmart Buôn Mê Thuột"
"ToCoToCo","ToCoToCo - TTTM Big C Hồ Gươm Plaza"
"ToCoToCo","ToCoToCo - TTTM Mipec Long Biên"
"ToCoToCo","ToCoToCo - HH4C Linh Đàm"
"","Bánh Mì Kebab Wing"
"KofiKai","Kofi Kai - Lê Văn Lương"
"KofiKai","Kofi Kai - Đường 85"
"KofiKai","Kofi Kai - Lâm Văn Bền"
"","Chè Miền Tây - Mỹ Đình"
"TheHungryPig","The Hungry Pig"
"","Cơm Gà Hội An - 32B Ngõ 79 Dương Quảng Hàm"
"","Cơm Gà, Cháo Gà, Gỏi Gà Ta Tường Vy - Phan Văn Hớn"
"Comgatuongvy","Cơm Gà, Cháo Gà, Gỏi Gà Ta Tường Vy - Hoàng Hoa Thám"
"ConSoiSuaTuoiTranChauDuongDen","Con Sói - Sữa Tươi Trân Châu Đường Đen - Nguyễn Thị Nhỏ"
"TheAlley","The Alley - Hoàng Văn Thụ"
"","Drink & Chill"
"","Cơm Gà Xối Mỡ Thanh"
"","Cơm Gà Xối Mỡ Nam Ký - 41 Lê Thị Trung"
"","Nem Nướng Bình Dương - Nhã Phương"
"","Ngân Tài - Sinh Tố & Nước Ép"
"TexasChicken","Texas Chicken - TTTM Vincom Landmark 81"
"TexasChicken","Texas Chicken - TTTM Aeon Bình Tân"
"TexasChicken","Texas Chicken - TTTM Vincom Mega Mall Thảo Điền"
"TexasChicken","Texas Chicken - TTTM Vạn Hạnh Mall"
"TexasChicken","Texas Chicken - TTTM Aeon Bình Dương"
"TexasChicken","Texas Chicken - TTTM Aeon Mall Tân Phú"
"TexasChicken","Texas Chicken - TTTM SC Vivo City"
"TexasChicken","Texas Chicken - TTTM Giga Mall"
"TexasChicken","Texas Chicken - Lê Văn Khương"
"TexasChicken","Texas Chicken - TTTM Nha Trang Center"
"","Cơm Chay Khai Tâm"
"","Phở Ngon Phố Cổ"
"","Bánh Mì Hoa Đất"
"","Sinh Tố 56"
"","Cơm Ngọc Bích"
"","Quán Chay Quang Minh"
"","Tuấn 7 Kẹo - Bánh Mì & Xôi Chè - Hoàng Diệu 2"
"","Bánh Mì Chảo 233"
"","Cơm Chay Từ Bi"
"Cafes20","Cafe's 2.0"
"","Wait Tea Lê Văn Việt"
"","Cơm Tấm Kim Ngọc - Nguyễn Văn Cừ Nối Dài"
"","Hủ Tíu Hương Dì Sáu Dần 2"
"","Phở Thưng Nguyễn Văn Cừ"
"","Lòng nướng Hai Bà Già"
"","Bến Ngự Quán - Bún Đậu Mắm Tôm"
"MiCayHanQuocMinChu","Mì Cay Hàn Quốc Minchu - Cao Bá Quát"
"MiCayHanQuocMinChu","Mì Cay Hàn Quốc Minchu - Hàn Thuyên"
"MiCayHanQuocMinChu","Mì Cay Hàn Quốc Minchu - Vĩnh Điềm Trung"
"","The Secret Garden"
"","Trà Sữa COZYMY"
"","Maroc Tea - Chè Khúc Bạch Hòa Ciro"
"","Mì Quảng Linh Linh"
"","Quán Message Coffee - Quận 1"
"","Heekcaa Original - Bình Dương"
"EffocCoffee","Effoc Coffee - Đồng Nai"
"","Gà Rán An Vi - Kênh Tân Hóa"
"","Bún Thái Hỷ Hỷ"
"","Chè Khúc Bạch Sài Gòn"
"TraSuaBumba","Trà Sữa Bumba - TTTM Aeon Mall Bình Dương"
"TraSuaBumba","Trà Sữa Bumba - TTTM Vincom Đà Nẵng"
"TraSuaBumba","Trà Sữa Bumba - TTTM Vạn Hạnh Mall"
"","Bánh Tráng Nướng Sabô Sakê"
"TraSuaBumba","Trà Sữa Bumba - TTTM Vincom Thủ Đức"
"TraSuaBumba","Trà Sữa Bumba - TTTM Parkson"
"ComSuonDaoDuyTu","Cơm Sườn Đào Duy Từ - Tô Hiệu"
"BunBoHue65","Bún Bò Huế 65 - Nguyên Hồng"
"ComSuonDaoDuyTu","Cơm Sườn Đào Duy Từ - 47 Đào Duy Từ"
"Sinhtonuocep","Sinh Tố Nước Ép Juice Me - Trần Khắc Chân"
"AnVatThaiHanhMaiHuy","Ăn Vặt Thái Hạnh Mai Huy - 112D4 Đặng Văn Ngữ"
"artiseeCoffeeCakeFood","artisée - Coffee, Cake & Food - Mỹ Đình"
"","Fruiter Saigon"
"","Doner Kebab Đức Long -"
"Bamidon","Bamidon - Đường 41"
"","Hanah Tea Milk"
"","Bún Bắp Bò Cô Tư"
"","Mor Dessert"
"ChaoSuonUyen","Cháo Sườn Uyên - Hồng Lạc"
"","Ăn Vặt Quán"
"GauDenComBento","Gấu Đen Cơm Bento - Ký Con"
"","Chè Chap"
"","Bún Mắm Và Bún Thái Dung "
"","Mì Quảng Bà Ngân"
"","Cơm Rang - Số 10 Ngõ Tràng Tiền"
"TheAlley","The Alley"
"","Vũ Thức - Phở Gà Ta Và Cơm Rang"
"TigerSugarDelivery","Tiger Sugar Delivery - Phan Đăng Lưu"
"","Bún Dọc Mùng Cổ Ngư"
"","Tân Kim Mã"
"BanhMiPewPew","Bánh Mì PewPew - D5"
"PepperLunch","Pepper Lunch - Hai Bà Trưng"
"Letspoke","Letspoke - Lý Tự Trọng"
"Letspoke","Letspoke - Hồ Xuân Hương"
"","Ăn Vặt, Trà Sữa Hồ Học Lãm"
"","Bánh Xèo Miền Trung - Ram Cá Quảng Ngãi"
"","Nước Ép Trái Cây POM"
"","Bún Thịt Nướng Thức"
"","King Fruit"
"","Sữa Chua Thanh Hà"
"","Bún Cá, Đồ Ăn Vặt - Trần Thái Tông"
"","Viet Crepe"
"","Mít"
"","Saigon Fruit"
"","Cơm Niêu & Cua Singapore"
"","RoyalTea 12 Galaxy - Đường Số 11"
"","Sữa Chua Trân Châu Thái Lan"
"","Lẩu Và Nướng Cây Bàng"
"QuanBanhChi","Quán Bánh Chi - Nguyễn Trãi"
"","Đặc Sản Xứ Quảng"
"","Phở Tuyết Ninh"
"","Chè Thái Lan - Rau Câu Dừa Liên"
"","Mochi Mochi"
"","Món Ăn Hàn Quốc Trang Bùi"
"","A One - Vịt Quay Lá Mắc Mật Lạng Sơn"
"","Gà 170 - Lê Quý Đôn"
"","Cơm Nhà Bống"
"","Tutafood - Shop Bán Online"
"","Bánh Mì A"
"CaPheHelio","Cà Phê Helio - Bà Triệu"
"CheNgonMeNhim","Chè Ngon Mẹ Nhím - Hai Bà Trưng"
"","Khanh Nem Chua Rán - Tạm Thương"
"","Bún Bò Huế Đông Ba - Nguyễn Văn Thủ"
"","Trà Sữa APA Tô Vĩnh Diện"
"","Bún Bò Huế Nam Giao"
"","Khô Gà & Đậu Phộng - Ăn Vặt Yummy Deli"
"","Bánh Bột Lọc Huế"
"","Cà Phê Trang"
"","Bánh Tráng Trộn Và Chấm - Đường Số 14"
"","Gà Nướng Ba Duy"
"","CƠM RANG MẮM"
"","Ăn Vặt, Bánh Bò - Nguyễn Thị Minh Khai"
"","Gà Sốt Mật Ong Hàn Quốc HDuy's"
"","Good Juice – Nước Ép Trái Cây"
"","Bếp Nhà Mình – Cơm Văn Phòng Online"
"","Super Chicken - Tiệm Gà Online - Vũ Ngọc Phan"
"Travico","Sinh Tố Dừa Sáp Travico - Huỳnh Tấn Phát"
"BaskinRobbins","Baskin Robbins - TTTM Sense City Phạm Văn Đồng"
"","Sinh Tố Cô Loan"
"","Canna Coffee Tea"
"","My Healthy Corner"
"","Tiệm Gà Rán Toki"
"","Hương Bún Đậu-Số 2 Ngõ Tràng Tiền"
"","Nước Ép Sinh Tố 241"
"","Bún Chả Tường Vy"
"","Cơm Gà Mã Lai - Tài 68"
"ThaiBox","Thai Box - Cộng Hòa"
"","Tiệm Gà Rán Đô Đô"
"","Teamet - Phổ Quang"
"","Gift Cake"
"","Linh Chè - Nguyễn Sơn"
"","Bánh Cuốn Đức Hạnh"
"","Gà Rán Momo - Hà Đông"
"","Quán Tôm"
"","Quán Đông Hiền - Bún Chả Gà Tần Bánh Cuốn - Trần Phú"
"","Phúc Tea"
"","Hoàng Yến - Bún Chả & Nem Cua Bể"
"","Đặc Sản Ba Chỉ Nướng Lu Nam Bộ - Linh Đàm"
"","Dũng Minh - Chè Ngon Cơm Rang"
"","MaiLee Cafe"
"","U Cafe"
"BenoMiYSotBoMy","Beno - Mì Ý Sốt Bò Mỹ - Hoa Sứ"
"","Toàn Ký Mì Gia"
"","YEP Juice"
"","TocoToco - Phan Văn Trị"
"","Pizza Tit"
"","Densan MilkTea - Tên Lửa"
"","Sinh Tố, Nước Ép, Trái Cây Dĩa Bảo Vy"
"","Cơm Tấm Liên"
"","Kim Milk Tea"
"","Ốc 39"
"","Ăn Vặt, Súp Cua & Cá Viên Chiên Lam Sơn"
"BanhCuonTienHai","Bánh Cuốn Tiền Hải - Lê Duẩn"
"QuanUBeo","Quán U Béo - Thành Công"
"","Bách Thảo Homemade Food"
"TraiCayQue","Trái Cây Quê"
"","Quán Gà Ta Số 1"
"","Cơm Rang Thúy Linh"
"","Trà Sữa Meow - Bến Bình Đông"
"","Cơm, Trà Đỗ Gia"
"","Freshy"
"","Sinh Tố Hiển"
"","Trà Sữa Goldenway Tea & Juice"
"BMQ","Bánh Mì Que Pháp BMQ - Phạm Hồng Thái"
"BMQ","Bánh Mì Que Pháp BMQ - Gia Thụy"
"BMQ","Bánh Mì Que Pháp BMQ - Võng Thị"
"CocoSummer","Coco Summer - Nguyễn Thị Thập"
"MorningCheDacSanViet","Morning Chè Đặc Sản Việt - Bùi Thị Xuân"
"CheDuaThaiLan365","Chè Dừa Thái Lan 365 - Số 11 Đại Từ"
"CucChaoSuonSun","Cúc - Cháo Sườn Sụn - Hai Bà Trưng (CS2)"
"","Ngon Sài Gòn - Deli - Times City"
"Bollywood","Nhà Hàng Bollywood"
"BanhMiGioChaDungHanh","Bánh Mì Giò Chả Dũng Hạnh - Vĩnh Tuy"
"","Chè Tuyết - Cầu Đông"
"","Royaltea - 558 Kim Giang"
"","RoyalTea - 425 Quang Trung HD"
"","Royaltea - Vạn Phúc"
"","Độc Cafe - Triệu Việt Vương"
"","Độc Cafe - Hồ Đắc Di"
"BulaBento","Bula Bento - Cơm Trưa, Ăn Tối - Bùi Văn Thêm"
"","Baodi - Trà Sâm Bí Đao - Trần Quốc Thảo"
"","MoKa Coffee & Tea"
"","Nhà Hàng Thiên Trúc - Ẩm Thực Gà Ngon"
"","Teeka Milktea"
"","Bánh Bò Bánh Chuối Nước Dừa Truyền Thống"
"","Cóc Non Xoài Non Cường Ngân"
"","Cháo Dinh Dưỡng Ngọc Sang 3"
"","Há Cảo Tôm & Bánh Tart Trứng HongKong"
"","Cơm Gà Quay Và Cơm Gà Xối Mỡ"
"VitCo202","Vịt Cỏ 202 - Hoa Phượng"
"","Trà Sữa Heekcaa - TTTM Times City"
"","RoyalTea - Mộ Lao"
"","Khoai Ngon.Vn - Gà Rán, Khoai Lắc"
"","Bánh Mì Đòn Gánh"
"","Cơm Tấm Phan Anh"
"MoKhoetQuan","Mỏ Khoét Quán - Cơm Gà Sốt Cay Hàn Quốc - Nghĩa Tân"
"","Cháo Sắc Màu"
""," Sụn gà/Há cảo/Bột chiên/Mì trộn/Nui/Cơm/Ăn vặt-Linh 92"
"","Gà Rán & Khoai Lắc - 187 Hồng Mai"
"","Sinh Tố & Nước Ép Sky Juice"
"","Cafe One"
"","Togo Fruity Smoothy - TTTM Taka Plaza"
"","Hủ Tiếu Xào - Nguyễn Duy Dương"
"BunCaRoDongQuanAn","Bún Cá Rô Đồng - Quán An"
"","Ăn Vặt Và Trà Sữa Út Ku"
"","Star Maxx Milktea, Cheese & Fruits - Hàn Mạc Tử"
"Jaspas","Jaspas - TTTM Hanoi Towers"
"Jaspas","Jaspas - Đồng Khởi"
"Jaspas","Jaspas - Thảo Điền"
"Mokchang","Đồ Ăn Hàn Quốc Mokchang - Láng Hạ"
"TOUSlesJOURS","TOUS les JOURS - Nguyễn Thị Minh Khai"
"TOUSlesJOURS","TOUS les JOURS - 3 Tháng 2"
"TOUSlesJOURS","TOUS les JOURS - Hậu Giang"
"TOUSlesJOURS","TOUS les JOURS - Dương Bá Trạc"
"TOUSlesJOURS","TOUS les JOURS - Hai Bà Trưng"
"TOUSlesJOURS","TOUS les JOURS - 6 Lê Thánh Tôn"
"TOUSlesJOURS","TOUS les JOURS - Khánh Hội"
"TOUSlesJOURS","TOUS les JOURS - TTTM Lotte Mart Nam Sài Gòn"
"TOUSlesJOURS","TOUS les JOURS - Nguyễn Gia Trí"
"TOUSlesJOURS","TOUS les JOURS - Trần Hưng Đạo"
"TOUSlesJOURS","TOUS les JOURS - Cách Mạng Tháng 8"
"TOUSlesJOURS","TOUS les JOURS - Nam Kỳ Khởi Nghĩa"
"TOUSlesJOURS","TOUS les JOURS - Keangnam Landmark"
"TOUSlesJOURS","TOUS les JOURS - Panorama"
"TOUSlesJOURS","TOUS les JOURS - Masteri"
"TOUSlesJOURS","TOUS les JOURS - TTTM Vinhomes Central Park"
"TOUSlesJOURS","TOUS les JOURS - Điện Biên Phủ"
"","Chè - Đồ Ăn Vặt Long Nguyệt"
"","Bánh Mì Kẹp Thịt - Trần Thái Tông"
"","La Joie - Mỳ Ý & Sườn Nướng"
"","Gà Ta Số 1 - Đường Số 59"
"","Lò Quay Đắc Hà"
"","Cơm Tấm CTrang"
"","Cú Ăn Vặt - Mì"
"","Trà Sữa Kai Tea - Thanh Niên"
"","Ngọc Pink - Bông Lan Trứng Muối - Tây Sơn"
"","Phở Dũng"
"","Nhỏ Coffee Shop"
"","Phá Lấu Bò Hẻm 68"
"","Cơm Nhà Xứ Huế"
"","Ngọc Pink - Bông Lan Trứng Muối - Phạm Tuấn Tài"
"","Giò Chả Bà Bính - Trần Đại Nghĩa"
"","Phở Cuốn Ngũ Xã - 233 Tô Hiệu"
"","Bếp Của Gấu"
"DairyQueen","Dairy Queen - TTTM Savico Long Biên"
"DairyQueen","Dairy Queen - TTTM Vincom Liễu Giai"
"DairyQueen","Dairy Queen - TTTM Estella"
"DairyQueen","Dairy Queen - TTTM Sense Phạm Văn Đồng"
"AlFrescos","Al Fresco's - TTTM AEON Bình Dương Canary - INACTIVE"
"AlFrescos","Al Fresco's - TTTM AEON MALL Bình Tân"
"AlFrescos","Al Fresco's - TTTM Vạn Hạnh Mall"
"AlFrescos","Al Fresco's - TTTM Garden"
"AlFrescos","Al Fresco's - Nguyễn Thị Nghĩa"
"Swensens","Swensen's - TTTM Giga Mall Phạm Văn Đồng"
"Swensens","Swensen's - TTTM Estella Place"
"Swensens","Swensen's - TTTM Vincom Liễu Giai"
"","Bún Đậu Mẹt 27 - Phố Xốm"
"TheCupCafe","The Cup Cafe - Trương Quốc Dung"
"","E'mu Cafe"
"","Kutom - Ếch Ộp"
"","Kimbap Ken - Phú Diễn"
"","Bún Chả Gia Truyền - Sông Nhuệ"
"","Chè Bưởi Sài Gòn - Phú Diễn"
"","Quán Tía Tô"
"","Phở Phi"
"","Cafe 198x"
"","Phương Dung - Cơm Gà & Chim Quay"
"MamHealthyFood","Mầm - Healthy Food - Đoàn Văn Bơ"
"YuTang","Yu Tang - TTTM Big C Thăng Long"
"","Box - Chân Gà Sả Tắc"
"","Cơm Mẹ Nấu"
"","Tào Phớ Nè - Vĩnh Hồ"
"","Quán Heo Hồng - Bún Đậu Sạch"
"","BanhTrangNuong. vn"
"","Mì Quảng Ấm Chè Xanh"
"PabloCheesetartVietnam","Pablo Cheesetart Vietnam - Hai Bà Trưng"
"","Ngon Garden - 70 Nguyễn Du"
"","Cháo Lòng 374"
"HemFastFood","Hẻm Fast Food - Trần Hưng Đạo"
"YouoneHotdogXucXichHanQuoc","YouOne Hotdog - Xúc Xích Hàn Quốc - Ô Chợ Dừa"
"TheAlley","The Alley - 2/9"
"","Nem Tuyết - Nem Các Loại"
"","AN-Phở Gà, Xôi Gà Hà Nội - 2F Quang Trung"
"Crepesbox","CrepesBox - Cát Linh"
"","Cô Hạnh - Doner Kebab"
"ChaoSuonUyen","Cháo Sườn Uyên - Hoàng Hoa Thám"
"ChaoSuonUyen","Cháo Sườn Uyên - Sơn Hưng"
"","Trà Sữa Jungo"
"","Chuồn Deli"
"","Phố Đình - Cơm Văn Phòng Và Chè"
"","Win Coffee"
"BanhTrangTron74","Bánh Tráng Trộn 74 - Trần Đại Nghĩa"
"","Nhà Hàng The Barrel"
"","Coffee 1987' House"
"","Cháo Dinh Dưỡng Nhất Tâm"
"","Bún Chả Ngon Phương Lan"
"KingJuice","King Juice"
"","FastFood Rocotea"
"","Chago Tea & Cafe - Big C Thăng Long - Trà sữa"
"","La Pizza"
"","Cà phê Phố Xưa"
"","Susi's Cake Bông Lan Trứng Muối - Dịch Vọng Hậu"
"ComGaNhaTrangBeBa","Cơm Gà Nha Trang Bé Ba - Tạ Quang Bửu"
"ComGaNhaTrangBeBa","Cơm Gà Nha Trang Bé Ba - Lê Văn Lương"
"","Thỏ Hạt Dẻ"
"UncleLusCheesecake","Uncle Lu's Cheesecake - Ô Chợ Dừa"
"","Chill Out Tea & Cafe"
"NemNuongNhaTrangCoLe","Nem Nướng Nha Trang Cô Lê - Ao Sen"
"","Mr Lòng"
"BanhMiPho","Bánh Mì Phố - Phạm Ngọc Thạch"
"","Ăn Vặt Mẹ La"
"","Hải Sản Cửa Lò - 298 Tây Sơn"
"","Cơm 86 - Trần Quý Cáp"
"","Quán Cô Châm"
"","Cơm Ngon Ông Thắng - Mễ Trì"
"CoffeeDayBubbly","Coffee Day - Bubbly"
"ComTamLinhAnh","Cơm Tấm Linh Anh - Tông Đản"
"","Like Trái Cây"
"SayCoffee","Say Coffee - Nguyễn Thị Thập"
"","Phở Hằng"
"","Kittycafe - Nước Ép - Sinh Tố - Trà Sữa"
"","Cô Hà - Tào Phớ , Chè Thập Cẩm - Nguyễn Quý Đức"
"","Pate Mr Hùng - 27 Thụy Khuê"
"PJSCoffee","PJ'S Coffee - TTTM Vincom"
"PJSCoffee","PJ'S Coffee - Sala"
"","Cùi Dìa"
"","Ngách 160"
"GaTaQueNha","Gà Ta Quê Nhà - Tân Sơn Nhì"
"GaTaQueNha","Gà Ta Quê Nhà - Trần Quang Diệu"
"","Bò Ngon, Bò Nhúng Dấm 555 - Linh Đàm"
"","Bò Ngon - Bò Nhúng Dấm 555 - Đền Lừ 2"
"","Gà Tiềm Đại Dương"
"","Bún Cá Nha Trang Yến - An Dương Vương"
"ComChayKhoQuet","Cơm Cháy Kho Quẹt - Tùng Thiện Vương"
"","1989 Kafe"
"","Cơm Tấm Cô Út 507"
"","Cơm Gà Ngon Bà Linh"
"","Bún Riêu Nhà 2"
"","Lẩu Bò Sáu Hưng"
"","Mưa Coffee"
"","Bò Ngon - Bò Nhúng Dấm 555 - Lê Đại Hành"
"CocoChe","Coco Chè"
"MaySalad","May Salad"
"","Bánh Xèo Sài Gòn - Ao Sen"
"","Quán Chè Cô Tôm"
"","RoyalTea - Dương Đình Nghệ"
"","Bee Cuốn - Quà Vặt Shop Online"
"","Chân Gà Sả Ớt - Yên Phụ"
"BanhNgotPapaGateaux","Bánh Ngọt Papa Gâteaux - Tô Hiệu"
"BanhNgotPapaGateaux","Bánh Ngọt Papa Gâteaux - Chùa Láng"
"","Ăn Vặt Booby"
"","Cháo Lòng - Đồ Ăn Vặt Đức Bò"
"","Bún Đậu Nhống Phộm"
"","Tiệm Gà Óng Ánh"
"","Phở Mạnh - Trần Khát Chân"
"BanhTrangCoHuong","Bánh Tráng Cô Hương - Nguyễn Quý Đức"
"","Nước Ép Trái Cây Sinh Tố Hồ Linh Đàm"
"","Sinh Tố Mẹ Bim"
"","Bánh Ngọt Pháp Thu Phương Bakery"
"","Nhà Hàng L'Apero Hanoi"
"","Chè, Tào Phớ & Ăn Vặt - Thành Công"
"","Phở Cuốn Ngọc Lâm"
"KiKaKitchen","KiKa Kitchen Hồng Hà - Cơm Lẩu Online"
"OsuFoodDrink","Osu Food & Drink - Trần Hưng Đạo"
"","Khoai Tây Ống Jacker"
"","Cơm Sườn Ba Cường"
"","Trà Sữa 9TH GYAN"
"","Meraki Bakeshop"
"","Nhà Hàng Belgo"
"","Bếp Của Alena"
"MrSteak","Mr Steak - Bò & Gà Rán Sốt Hàn Quốc - Nguyễn Thị Minh Khai"
"TraSuaYiFang","YiFang Tea - Nguyễn Hữu Huân"
"CheBuoiVinhLong","Chè Bưởi Vĩnh Long - Nguyễn Sơn"
"","Bánh Tráng Kim Ngọc - Nguyễn Trãi"
