"chain_number","name"
"YellowCabPizza","Yellow Cab Pizza - Dao Street"
"YellowCabPizza","Yellow Cab Pizza - APS Plaza"
"YellowCabPizza","Yellow Cab Pizza - Banawe"
"YellowCabPizza","Yellow Cab Pizza - Scout Borromeo"
"YellowCabPizza","Yellow Cab Pizza - Robinsons Place Manila"
"ChikaanSaCebu","Chikaan Sa Cebu - Consolacion"
"ChikaanSaCebu","Chikaan Sa Cebu - Parkmall"
"ChikaanSaCebu","Chikaan Sa Cebu - Lahug"
"MaxsRestaurant","Max's Restaurant - Scout Tuazon"
"GyozaHouse","Gyoza House - University Belt"
"WingZone","Wing Zone - Mall of Asia"
"Basil","Basil - One BHS"
"Motorino","Motorino - Alabang Town Center"
"NewYorkSlice","New York Slice - SM Jazz"
"8Cuts","8Cuts - Salcedo"
"ElsaSilogan","Elsa Silogan - Basak San Nicolas"
"GongCha","Gong Cha - Ayala Mall Feliz"
"GongCha","Gong Cha - Santolan Town Plaza"
"DinTaiFung","Din Tai Fung - BGC"
"BonChon","BonChon - SM Valenzuela"
"ProJuiceMNL","ProJuice MNL - Castillas"
"JTsManukanGrille","JT's Manukan Grille - MC Home Depot"
"Mushroomburger","Mushroomburger - West Avenue"
"DapoatTisa","Dapo at Tisa - Regalado"
"BuffalosWingsNThings","Buffalo's Wings N' Things - SM Fairview"
"ItaliannisRestaurant","Italianni's Restaurant - Greenbelt"
"ItaliannisRestaurant","Italianni's Restaurant - Glorietta 4"
"ItaliannisRestaurant","Italianni's Restaurant - Vista Mall Sta. Rosa"
"Crepeman","Crepeman - Holy Spirit Drive"
"TokyoBubbleTea","Tokyo Bubble Tea - Greenhills"
"TokyoBubbleTea","Tokyo Bubble Tea - SM Megamall"
"TokyoBubbleTea","Tokyo Bubble Tea - Banawe"
"Gringo","Gringo - Festival Mall"
"Boulangerie22","Boulangerie22 - Manila Doctors Hospital"
"Boulangerie22","Boulangerie22 - Pacific Icon Residences"
"Boulangerie22","Boulangerie22 - Delos Santos Medical"
"Boulangerie22","Boulangerie22 - St. Lukes Medical"
"Boulangerie22","Boulangerie22 - Cloverleaf"
"Infinitea","Infinitea - Mindanao Avenue"
"TGIFridays","TGI Fridays - Mall of Asia"
"TGIFridays","TGI Fridays - Glorietta 3"
"BluCatPizzeria","Blu Cat Pizzeria - Sacris Road"
"Watami","Watami - Evia Lifestyle Center"
"Watami","Watami - Greenbelt 2"
"Watami","Watami - Alabang Town Center"
"IslandTeaCompany","Island Tea Company - Parkmall"
"LemonCorner","Lemon Corner - Shaw Center Mall"
"ManilaFoodshoppe","Manila Foodshoppe - Talisay"
"LittleSeedCornerShop","Little Seed Corner Shop - Katipunan Avenue"
"BuffaloWildWings","Buffalo Wild Wings - Vista Mall Sta. Rosa"
"FrankiesNewYorkBuffaloWings","Frankie's New York Buffalo Wings - SM Fairview"
"BurgerKing","Burger King - Escario"
"BurgerKing","Burger King - Seaside"
"BurgerKing","Burger King - North Drive Mandaue NRA"
"BurgerKing","Burger King - Ayala Cebu"
"BurgerKing","Burger King - Up Town Center"
"Dennys","Denny's - Vista Mall Sta. Rosa"
"Dennys","Denny's - Robinsons Place Manila"
"BlackCanyonCoffee","Black Canyon Coffee - UP Town Center"
"MinnanChineseCuisine","Minnan Chinese Cuisine - Jamestown Mantawe Drive"
"MinnanChineseCuisine","Minnan Chinese Cuisine - Plaridel Extension"
"McDonalds","McDonald's - Fortunata"
"McDonalds","McDonald's - Alabang"
"McDonalds","McDonald's - QH Lagro"
"McDonalds","McDonald's - People Support"
"McDonalds","McDonald's - Makati Avenue"
"McDonalds","McDonald's - QH Novaliches"
"McDonalds","McDonald's - Belfast"
"McDonalds","McDonald's - Kabihasnan"
"McDonalds","McDonald's - Commerce Avenue"
"McDonalds","McDonald's - North Avenue Caltex"
"McDonalds","McDonald's - Buendia"
"McDonalds","McDonald's - Real Las Pinas"
"McDonalds","McDonald's - Mindanao Charbel"
"GotoPanalo","Goto Panalo - Pateros"
"ChefLaudicoOKCafe","Chef Laudico OK Cafe - Bramante Building"
"UltimateSandwichStation","Ultimate Sandwich Station - J Centre Mall"
"UltimateSandwichStation","Ultimate Sandwich Station - Mivesa Garden Residences"
"Sangkalan","Sangkalan - West Avenue"
"Sangkalan","Sangkalan - Visayas Avenue"
"PersianKebabTandooriCuisine","Persian Kebab Tandoori - Parkmall"
"TeriyakiBoy","Teriyaki Boy - Festival Supermall"
"TeriyakiBoy","Teriyaki Boy - Harbour Square"
"TeriyakiBoy","Teriyaki Boy - Tomas Morato"
"TeriyakiBoy","Teriyaki Boy - Megamall Atrium"
"SizzlinSteak","Sizzlin' Steak - Megamall Atrium"
"TeriyakiBoy","Teriyaki Boy - Gateway"
"TeriyakiBoy","Teriyaki Boy - SM Bicutan"
"TeriyakiBoy","Teriyaki Boy - Calle Bistro"
"SizzlinSteak","Sizzlin' Steak - Mall of Asia"
"TeriyakiBoy","Teriyaki Boy - Burgos Circle"
"TeriyakiBoy","Teriyaki Boy - SM Mall of Asia"
"PizzaHut","Pizza Hut - Chino Roces"
"PizzaHut","Pizza Hut - Libis"
"PizzaHut","Pizza Hut - FEU Fairview"
"PizzaHut","Pizza Hut - Mindanao Avenue"
"Greenwich","Greenwich - Shopwise Antipolo"
"Greenwich","Greenwich - Spark Place"
"Greenwich","Greenwich - Valenzuela Town Center"
"Greenwich","Greenwich - Shaw Escriva"
"Greenwich","Greenwich - Pueblo Verde"
"Greenwich","Greenwich - Philfirst"
"Greenwich","Greenwich - DD Meridian"
"Greenwich","Greenwich - Philippine Heart Center"
"Greenwich","Greenwich - Pasig Bayan"
"Greenwich","Greenwich - Molave"
"Greenwich","Greenwich - Vista Mall Taguig"
"Greenwich","Greenwich - Raintree"
"Greenwich","Greenwich - Morayta"
"Greenwich","Greenwich - Aduana"
"Greenwich","Greenwich - Rufino Tower"
"Greenwich","Greenwich - Binondo"
"Greenwich","Greenwich - Fishermall Malabon"
"Greenwich","Greenwich - Gaisano Mactan"
"Greenwich","Greenwich - PCU Taft"
"Greenwich","Greenwich - Plaza Novaliches"
"Greenwich","Greenwich - MCU EDSA"
"Greenwich","Greenwich - Fairview Terraces"
"Greenwich","Greenwich - Tabunok"
"Greenwich","Greenwich - SM East Ortigas"
"Greenwich","Greenwich - SM Novaliches"
"Greenwich","Greenwich - SM Sucat Annex"
"Greenwich","Greenwich - SM Masinag"
"Greenwich","Greenwich - Visayas Avenue"
"Greenwich","Greenwich - Muntinlupa City Hall"
"Greenwich","Greenwich - Market! Market!"
"Greenwich","Greenwich - BGC"
"Greenwich","Greenwich - EDSA Kamias"
"Greenwich","Greenwich - Starmall Las Pinas"
"Greenwich","Greenwich - Maysilo"
"Greenwich","Greenwich - SM Bicutan"
"Greenwich","Greenwich - UN Times"
"Greenwich","Greenwich - Gaisano Lapu-Lapu"
"Greenwich","Greenwich - Kanlaon"
"Greenwich","Greenwich - Fairview Dahlia"
"Greenwich","Greenwich - Zabarte Novaliches"
"Greenwich","Greenwich - EGI Rufino"
"Greenwich","Greenwich - Paso de Blas"
"Greenwich","Greenwich - Ever Gotesco"
"Greenwich","Greenwich - Riverbanks"
"Greenwich","Greenwich - SM Centerpoint"
"Greenwich","Greenwich - Sucat San Antonio"
"Greenwich","Greenwich - Xentro Mall Sta Ana"
"Greenwich","Greenwich - Elizabeth Mall"
"MaruMaruTei","Maru Maru Tei - Fastbytes Northgate"
"LiezlsLaPazBatchoyKansi","Liezl's La Paz Batchoy & Kansi - Sucat Road"
"LiezlsLaPazBatchoyKansi","Liezl's La Paz Batchoy & Kansi - Jaka Plaza"
"YusufsShawarma","Yusuf's Shawarma - Tandang Sora"
"YusufsShawarma","Yusuf's Shawarma - Malingap Street"
"Teaza","Teaza - Road 3"
"Teaza","Teaza - San Joaquin 1"
"Teaza","Teaza - C. Bautista"
"Teaza","Teaza - East Drive"
"Teaza","Teaza - General Avenue"
"Teaza","Teaza - Tunasan "
"Teaza","Teaza - Lilac 1"
"Teaza","Teaza - Road 20"
"WingsWraps","Wings & Wraps - Ayala Malls Cloverleaf"
"WingsWraps","Wings & Wraps - Ayala Malls Feliz"
"AndysCrunchicken","Andy's Crunchicken - SM Hypermarket J Centre Mall"
"KrispyKreme","Krispy Kreme - Shangri-La Plaza Mall"
"GrillOfThrones","Grill Of Thrones - StrEat Maginhawa Food Park"
"JacksLemonade","Jack's Lemonade - Glorietta 4"
"JacksLemonade","Jack's Lemonade - Market Market"
"Jack's Lemonade","Jack's Lemonade - Ayala Malls Feliz"
"JacksLemonade","Jack's Lemonade - Shangri-La"
"JacksLemonade","Jack's Lemonade - Trinoma"
"JellyG","Jelly G - Guadalupe"
"JellyG","Jelly G - U.P. Town Center"
"MaxsRestaurant","Max's Restaurant - SM Manila"
"MaxsRestaurant","Max's Restaurant - Ali Mall"
"MaxsRestaurant","Max's Restaurant - Valero"
"MaxsRestaurant","Max's Restaurant - Matalino"
"MaxsRestaurant","Max's Restaurant - Orosa-Ermita"
"MaxsRestaurant","Max's Restaurant - SM North Edsa"
"MaxsRestaurant","Max's Restaurant - Jupiter"
"MaxsRestaurant","Max's Restaurant - Eastwood"
"MaxsRestaurant","Max's Restaurant - Kapitolyo"
"MaxsRestaurant","Max's Restaurant - Shell Slex"
"MaxsRestaurant","Max's Restaurant - Starmall Alabang"
"MaxsRestaurant","Max's Restaurant - Sumulong Marikina"
"MaxsRestaurant","Max's Restaurant - Mindanao Avenue"
"MaxsRestaurant","Max's Restaurant - Robinsons Galleria"
"MaxsRestaurant","Max's Restaurant - SM Sucat"
"MaxsRestaurant","Max's Restaurant - SM Marikina"
"MaxsRestaurant","Max's Restaurant - Lucky China Town Mall"
"MaxsRestaurant","Max's Restaurant - Robinsons Magnolia"
"MaxsRestaurant","Max's Restaurant - Buting"
"MaxsRestaurant","Max's Restaurant - Malacanang"
"MaxsRestaurant","Max's Restaurant - Tiendesitas"
"MaxsRestaurant","Max's Restaurant - Waltermart North EDSA"
"MaxsRestaurant","Max's Restaurant - Vista Mall"
"MaxsRestaurant","Max's Restaurant - SM Fairview"
"MaxsRestaurant","Max's Restaurant - Intramuros"
"MaxsRestaurant","Max's Restaurant - Convergys"
"MaxsRestaurant","Max's Restaurant - Talon Doz"
"MaxsRestaurant","Max's Restaurant - SM Valenzuela"
"MaxsRestaurant","Max's Restaurant - Waltermart Makati"
"MaxsRestaurant","Max's Restaurant - SM Novaliches"
"MaxsRestaurant","Max's Restaurant - Crossroad"
"MaxsRestaurant","Max's Restaurant - SM Megamall"
"MaxsRestaurant","Max's Restaurant - Commonwealth"
"MaxsRestaurant","Max's Restaurant - Congressional"
"MaxsRestaurant","Max's Restaurant - QC Circle"
"MaxsRestaurant","Max's Restaurant - Muntinlupa"
"MaxsRestaurant","Max's Restaurant - SM East Ortigas"
"MaxsRestaurant","Max's Restaurant - West Gate Alabang"
"MaxsRestaurant","Max's Restaurant - Shaw Boulevard"
"MaxsRestaurant","Max's Restaurant - Farmer's Plaza"
"MaxsRestaurant","Max's Restaurant - Trinoma"
"MaxsRestaurant","Max's Restaurant - New Glorietta 2"
"MaxsRestaurant","Max's Restaurant - SM Sta. Mesa"
"MaxsRestaurant","Max's Restaurant - SM Makati"
"MaxsRestaurant","Max's Restaurant - SM San Lazaro"
"MaxsRestaurant","Max's Restaurant - SM Southmall"
"MaxsRestaurant","Max's Restaurant - Starmall EDSA"
"MaxsRestaurant","Max's Restaurant - Smart Araneta Coliseum Center"
"MaxsRestaurant","Max's Restaurant - Malate"
"MaxsRestaurant","Max's Restaurant - Hampton"
"MaxsRestaurant","Max's Restaurant - Sucat"
"MaxsRestaurant","Max's Restaurant - Robinsons Manila"
"MaxsRestaurant","Max's Restaurant - Ayala Malls Feliz"
"MaxsRestaurant","Max's Restaurant - Baclaran"
"MaxsRestaurant","Max's Restaurant - SM Mall of Asia"
"MaxsRestaurant","Max's Restaurant - Harbour Square"
"MaxsRestaurant","Max's Restaurant - Banawe"
"MaxsRestaurant","Max's Restaurant - Puregold Valenzuela"
"MaxsRestaurant","Max's Restaurant - Uptown Mall"
"MaxsRestaurant","Max's Restaurant - E. Rodiguez"
"MaxsRestaurant","Max's Restaurant - Greenhills"
"MaxsRestaurant","Max's Restaurant - Market! Market!"
"MaxsRestaurant","Max's Restaurant - Forbes Town Center"
"MaxsRestaurant","Max's Restaurant - Fairview Terraces"
"MaxsRestaurant","Max's Restaurant - Robinsons Townville"
"MaxsRestaurant","Max's Restaurant - Quezon Avenue"
"MaxsRestaurant","Max's Restaurant - Shangri-la Plaza"
"MaxsRestaurant","Max's Restaurant - Greenbelt"
"AyersLechon","Ayer's Lechon - Mactan Alfresco"
"AyersLechon","Ayer's Lechon - A.S. Fortuna Street"
"Wendys","Wendy's - SM Light Mall"
"IChaDessertCafe","I-Cha Dessert Cafe - Gov. M. Cuenco Avenue"
"IChaDessertCafe","I-Cha Dessert Cafe - Don Larrazabal Avenue"
"Wendys","Wendy's - SM Marikina"
"Wendys","Wendy's - Eastwood"
"Chatime","Chatime - Cherry Congressional"
"Chatime","Chatime - BGC UPTOWN"
"TokyoTokyo","Tokyo Tokyo - SM North Annex"
"TokyoTokyo","Tokyo Tokyo - Ayala Rufino"
"TokyoTokyo","Tokyo Tokyo - Festival Mall Alabang"
"TokyoTokyo","Tokyo Tokyo - Robinsons Place Manila"
"TokyoTokyo","Tokyo Tokyo - Greenbelt 1"
"TokyoTokyo","Tokyo Tokyo - De La Salle"
"TokyoTokyo","Tokyo Tokyo - SM Marikina"
"TokyoTokyo","Tokyo Tokyo - People Support"
"3MPizza","3M Pizza - Visayas Avenue"
"BuffalosWingsNThings","Buffalo's Wings N' Things - Circuit Makati"
"TaiKooHKRoast","Tai Koo HK Roast - Salcedo Village"
"TaiKooHKRoast","Tai Koo HK Roast - The Podium"
"CitrusZone","Citrus Zone - Shaw Zentrum"
"CitrusZone","Citrus Zone - Venice Grand Canal Mall"
"CitrusZone","Citrus Zone - Double Dragon Plaza"
"IHeartTea","I Heart Tea - Paso de Blas"
"CoffeeTeaSymphony","Coffee Tea & Symphony - McArthur Highway"
"FruiteriaJuices","Fruiteria Juices - Unimart Capitol Commons"
"FruiteriaJuices","Fruiteria Juices - Marketplace"
"BlackScoopCafe","Black Scoop Cafe - Lucky Chinatown Mall"
"BlackScoopCafe","Black Scoop Cafe - Maginhawa"
"OchadoToGo","Ochado To Go - Talamban"
"BuffalosWingsNThings","Buffalo's Wings N' Things - BGC Stopover"
"GiuseppePizzeriaSicilianRoasts","Giuseppe Pizzeria & Sicilian Roasts - Paseo Saturnino"
"BurgerKing","Burger King - Fairview Terraces"
"BurgerKing","Burger King - Macapagal Boulevard SB"
"BurgerKing","Burger King - BGC W City Center"
"BurgerKing","Burger King - Two E-Com"
"BurgerKing","Burger King - 11th Corporate Center"
"BurgerKing","Burger King - Vermont"
"BurgerKing","Burger King - Two Central Tower 2"
"BurgerKing","Burger King - Capitol Commons"
"BobbaFusionMilkTea","Bobba Fusion Milk Tea - Del Monte Avenue"
"BobbaFusionMilkTea","Bobba Fusion Milk Tea - Holy Spirit Drive"
"ShakeysPizza","Shakey's Pizza - Shell C5"
"ShakeysPizza","Shakey's Pizza - Lourdes"
"ShakeysPizza","Shakey's Pizza - Malate"
"ShakeysPizza","Shakey's Pizza - Pasong Tamo (MCS)"
"ShakeysPizza","Shakey's Pizza - JP Rizal"
"ShakeysPizza","Shakey's Pizza - Masangkay"
"ShakeysPizza","Shakey's Pizza - Olivarez Sucat"
"ShakeysPizza","Shakey's Pizza - Binondo"
"ShakeysPizza","Shakey's Pizza - Port Area"
"ShakeysPizza","Shakey's Pizza - Morayta"
"ShakeysPizza","Shakey's Pizza - New Magallanes"
"ShakeysPizza","Shakey's Pizza - WCC"
"ShakeysPizza","Shakey's Pizza - UN Orosa"
"ShakeysPizza","Shakey's Pizza - BF Aguirre Avenue"
"ShakeysPizza","Shakey's Pizza - Tejeron Ke"
"ShakeysPizza","Shakey's Pizza - Shell Pasong Tamo"
"ShakeysPizza","Shakey's Pizza - Kalayaan EDSA"
"ShakeysPizza","Shakey's Pizza - Magsaysay"
"ShakeysPizza","Shakey's Pizza - SM Manila"
"ShakeysPizza","Shakey's Pizza - Bayani Road"
"ShakeysPizza","Shakey's Pizza - Shopwise Sucat"
"ShakeysPizza","Shakey's Pizza - Dona Soledad"
"ShakeysPizza","Shakey's Pizza - SM Bicutan"
"ShakeysPizza","Shakey's Pizza - UPS"
"ShakeysPizza","Shakey's Pizza - Espana"
"ShakeysPizza","Shakey's Pizza - BGC"
"ShakeysPizza","Shakey's Pizza - Aseana"
"ShakeysPizza","Shakey's Pizza - Tutuban"
"ShakeysPizza","Shakey's Pizza - Dela Rosa"
"ShakeysPizza","Shakey's Pizza - Park Square"
"ShakeysPizza","Shakey's Pizza - Buendia"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Acropolis"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - St Francis"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Robinsons Cainta"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Vernida IV"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Prince David"
"UncleJohnsChickenbyMiniStop","Uncle John's Chicken by Mini Stop - Kalaw"
"BlackScoopCafe","Black Scoop Cafe - SMX Mall Of Asia"
"BlackScoopCafe","Black Scoop Cafe - Festival Mall"
"GuluGulu","Gulu Gulu - Savemore Supermarket"
"CongoGrille","Congo Grille - Visayas Ave"
"CongoGrille","Congo Grille - SM San Lazaro"
"HolyCow","Holy Cow! - Trinoma Mall"
"HolyCow","Holy Cow! - Sucat"
"AboveSeaLevel","Above Sea Level - SM North EDSA"
"AboveSeaLevel","Above Sea Level - Yvan Navy Hub"
"AboveSeaLevel","Above Sea Level - Hole in One Food Park"
"AboveSeaLevel","Above Sea Level - Caruncho"
"AboveSeaLevel","Above Sea Level - Maginhawa"
"AboveSeaLevel","Above Sea Level - De Leon St."
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Eastwood"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Alabang Town Center"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - SM Megamall"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Uptown Parade"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - UP Town Center"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Trinoma"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Ayala Malls Feliz"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Ermita"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Gateway"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Greenbelt"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Mckinley Hill"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Banawe"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Capitol Commons"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - SM Marikina"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Market! Market!"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Newport"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Evia Building"
"PeriPeriCharcoalChickenSauceBar","Peri Peri Charcoal Chicken & Sauce Bar - Brittany Square"
"MyGreekTaverna","My Greek Taverna - J Centre Mall"
"SmiletoGo","Smile To Go - University Tower 4"
"PicaBeanCoffeeHouse","PicaBean Coffee House - J Centre Mall"
"01_GrumpysRibsAndBurgers","Grumpy's Ribs And Burgers - Borough Square"
"KettleKorn","Kettle Korn - Waltermart Sucat"
"KettleKorn","Kettle Korn - RFM Corporate Center"
"FarronCafe","Farron Cafe - Robinsons Novaliches"
"FarronCafe","Farron Cafe - SM San Lazaro"
"FarronCafe","Farron Cafe - SM Novaliches"
"FarronCafe","Farron Cafe - Puregold QI"
"FarronCafe","Farron Cafe - One Mall"
"FarronCafe","Farron Cafe - Ever Gotesco Commonwealth"
"FarronCafe","Farron Cafe - Puregold Balintawak"
"FarronCafe","Farron Cafe - SM Sta Mesa"
"FarronCafe","Farron Cafe - Market Market"
"FarronCafe","Farron Cafe - SM Megamall"
"FarronCafe","Farron Cafe - Sun Mall"
"FarronCafe","Farron Cafe - Waltermart North EDSA"
"FarronCafe","Farron Cafe - Puregold Paso De Blas Exit"
"FarronCafe","Farron Cafe - SM Bicutan"
"BurgerKing","Burger King - Glorietta"
"BurgerKing","Burger King - Trinoma"
"BurgerKing","Burger King - SM Megamall"
"BurgerKing","Burger King - Robinsons Galleria"
"BurgerKing","Burger King - SM Fairview Parkway"
"BurgerKing","Burger King - SM North EDSA"
"BurgerKing","Burger King - Starmall Alabang"
"BurgerKing","Burger King - SM Southmall"
"BurgerKing","Burger King - Century City Mall"
"BurgerKing","Burger King - Rufino Leviste"
"BurgerKing","Burger King - Meridian Park"
"BurgerKing","Burger King - Venice Grand Canal Mall"
"CaldaPizza","Calda Pizza - Escario"
"Binalot","Binalot - Ali Mall"
"PizzaHut","Pizza Hut - New Frontier (Duplicate)"
"DavidsTeaHouse","David's Tea House - Circuit Lane"
"McDonalds","McDonald's - San Isidro Cainta"
"McDonalds","McDonald's - Marcos Highway Filinvest"
"McDonalds","McDonald's - SM Aura"
"McDonalds","McDonald's - Cayetano Boulevard"
"McDonalds","McDonald's - C & B Mall Marikina"
"McDonalds","McDonald's - Q Plaza"
"McDonalds","McDonald's - Karangalan Pasig"
"McDonalds","McDonald's - Puregold Tuktukan"
"McDonalds","McDonald's - Pinagsama"
"McDonalds","McDonald's - Marikina Sports Center"
"McDonalds","McDonald's - Puregold FTI"
"McDonalds","McDonald's - Anonas"
"McDonalds","McDonald's - Aurora Boulevard"
"McDonalds","McDonald's - Congressional"
"JohnnLemon","Johnn Lemon - Exxa Tower"
"ChevyBurger","Chevy Burger - Sumulong Highway"
"ChevyBurger","Chevy Burger - Project 4"
"KimonoKen","Kimono Ken - Met Live"
"PizzaHut","Pizza Hut - Antipolo"
"PizzaHut","Pizza Hut - Congressional"
"PizzaHut","Pizza Hut - Robinsons Novaliches"
"PizzaHut","Pizza Hut - Escolta"
"PizzaHut","Pizza Hut - Wilson"
"PizzaHut","Pizza Hut - Ayala Marikina"
"PizzaHut","Pizza Hut - Bicutan"
"PizzaHut","Pizza Hut - McKinley"
"PizzaHut","Pizza Hut - Muntinlupa"
"PizzaHut","Pizza Hut - Shell Ortigas"
"PizzaHut","Pizza Hut - Zabarte"
"PizzaHut","Pizza Hut - Banawe"
"PizzaHut","Pizza Hut - Buendia Taft"
"PizzaHut","Pizza Hut - Caloocan"
"PizzaHut","Pizza Hut - Don Antonio"
"PizzaHut","Pizza Hut - Olives Plaza"
"PizzaHut","Pizza Hut - Aseana"
"PizzaHut","Pizza Hut - Kalentong"
"PizzaHut","Pizza Hut - Pateros"
"PizzaHut","Pizza Hut - E Rodriguez"
"PizzaHut","Pizza Hut - Marcos Highway"
"PizzaHut","Pizza Hut - UN Square"
"PizzaHut","Pizza Hut - Governor Forbes"
"PizzaHut","Pizza Hut - Paso de Blas"
"PizzaHut","Pizza Hut - Sta. Ana"
"PizzaHut","Pizza Hut - Mercedes"
"PizzaHut","Pizza Hut - BF Paranaque"
"PizzaHut","Pizza Hut - Evangelista"
"PizzaHut","Pizza Hut - G. Araneta"
"PizzaHut","Pizza Hut - Masinag"
"PizzaHut","Pizza Hut - Visayas Ave"
"PizzaHut","Pizza Hut - CM Recto"
"PizzaHut","Pizza Hut - GA Tower"
"PizzaHut","Pizza Hut - Malabon City Square"
"PizzaHut","Pizza Hut - New Frontier"
"PizzaHut","Pizza Hut - V. Luna"
"PizzaHut","Pizza Hut - Abad Santos"
"PizzaHut","Pizza Hut - East Service Road"
"PizzaHut","Pizza Hut - Nova Square"
"PizzaHut","Pizza Hut - Alabang Pilar"
"PizzaHut","Pizza Hut - Las Pinas"
"PizzaHut","Pizza Hut - Marikina"
"PizzaHut","Pizza Hut - Maypajo"
"PizzaHut","Pizza Hut - Matalino"
"PizzaHut","Pizza Hut - Angono"
"PizzaHut","Pizza Hut - Caltex San Pedro"
"PizzaHut","Pizza Hut - Pasig"
"PizzaHut","Pizza Hut - Sucat"
"PizzaHut","Pizza Hut - Xavierville"
"DavidsTeaHouse","David's Tea House - SM Center Sangandaan"
"MakeYourOwnCafe","Make Your Own Cafe - Mayon Street"
"G","G-Spot Burger Bar - Sta. Mesa"
"PancitMalabonbyCountryNoodles","Pancit Malabon by Country Noodles - Masinag"
"BosCoffee","Bo's Coffee - Sta. Lucia"
"TokyoTokyo","Tokyo Tokyo - Santa Lucia East Grand Mall"
"HIDBurgers","H.I.D Burgers - Hebron Gas Station"
"CarpentryandCoffee","Carpentry & Coffee - The Garden Walk"
"LidoCocinaTsinabyPanciteriaLido","Lido Cocina Tsina by Panciteria Lido - Cainta"
"HIDBurgers","H.I.D Burgers - Phoenix Gas Station"
"TeaGumps","Tea Gumps - APS Crowne Plaza"
"ChooksToGo","Chooks To Go - P Oliveros"
"InengsSpecialBarbecue","Ineng's Special Barbecue - Robinsons Place Antipolo"
"RBXRiceInaBox","RBX Rice in A Box - Robinsons Place Antipolo"
"Serenitea","Serenitea - Solenad 2"
"Serenitea","Serenitea - Southwoods Mall"
"Serenitea","Serenitea - SM Molino"
"Serenitea","Serenitea - SM Sta. Rosa"
"GiligansRestaurant","Giligan's Restaurant - SM Cherry Antipolo"
"MaChickenMamiHouse","Ma Chicken Mami House - East Grand Mall"
"NorthPark","North Park - SM Hypermarket Cainta"
"BonChon","BonChon - East Grand Mall"
"Wendys","Wendy's - Sta. Lucia East Grandmall"
"MannaPhilippines","Manna - The Pinnacle Plaza"
"SisigHooray","Sisig Hooray - Santa Lucia East Grand Mall"
"KingSisig","King Sisig - East Grand Mall"
"AteRicasBacsilog","Ate Rica's Bacsilog - Primark Town Center"
"SisigHooray","Sisig Hooray - Puregold Q Plaza"
"HIDBurgers","H.I.D Burgers - D'Lucas Commercial Center"
"FarinasIlocosEmpanada","Farinas Ilocos Empanada - Gil Fernando Avenue"
"DokManokBacolodInasal","Dok Manok Bacolod Inasal - Xentro Mall Antipolo"
"FarinasIlocosEmpanada","Farinas Ilocos Empanada - Malingap Branch"
"RazonsofGuagua","Razon's of Guagua - SM Masinag"
"Francines","Francine's - Robinsons Place Antipolo"
"Teaza","Teaza - Village Corner"
"AdoboConnection","Adobo Connection - Robinsons Place Antipolo"
"TropicalHutHamburger","Tropical Hut Hamburger - Q Plaza"
"RBXRiceinaBox","RBX Rice in A Box - Robinsons Cainta"
"ChooboChoobi","Choobi Choobi - F. Cabahug"
"BulaloWorld","Bulalo World - Santa Lucia East Grand Mall"
"RBXRiceinABox","RBX Rice in A Box - Puregold Cainta"
"GiligansRestaurant","Giligan's Restaurant - Santa Lucia East Grand Mall"
"KennyRogersRoasters","Kenny Rogers Roasters - East Grand Mall"
"FukurouNihonriyo","Fukurou Nihonryori - The Pinnacle Plaza"
"","Gringo - SM Sta. Rosa"
"BulaloWorld","Bulalo World - SM Sta. Rosa"
"KingSisig","King Sisig - SM Sta. Rosa"
